
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:48:25 2018
Timers Off: Mon Apr 23 21:53:00 2018

Wall Time:      275.00 seconds

V: Grid     :       2.32u       0.04s 2.35950400w      1 call
JK: (A|mn)  :      17.43u       0.00s   8.723489w      6 calls
JK: (A|Q)^-1/2:       6.85u       0.07s   6.469945w      6 calls
JK: (Q|mn)  :       7.19u       0.00s   7.189973w      6 calls
HF: Form H  :       0.01u       0.00s 0.01054100w      1 call
HF: Form S/X:       0.08u       0.01s 0.04221700w      1 call
HF: Guess   :       0.87u       0.04s 0.45540500w      1 call
SAD Guess   :       0.87u       0.04s 0.45177900w      1 call
JK: D       :       0.02u       0.01s   0.018951w     49 calls
JK: USO2AO  :       0.00u       0.00s   0.004884w     49 calls
JK: JK      :      55.50u       1.56s      35.62w     49 calls
JK: J       :       2.25u       0.13s   1.448196w     50 calls
JK: J1      :       1.28u       0.10s   0.735657w     84 calls
JK: J2      :       0.95u       0.03s   0.701362w     84 calls
JK: K       :      50.68u       0.41s      32.39w     50 calls
JK: K1      :      31.28u       0.01s      15.65w     84 calls
JK: K2      :      19.40u       0.40s      16.73w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000099w     49 calls
DIISManager::add_entry:       0.18u       0.05s   4.086188w     48 calls
DIISManager::extrapolate:       0.39u       0.12s   0.964144w     47 calls
DIISManager::extrapolate: bMatrix setup:       0.38u       0.09s   0.931255w     47 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002701w     47 calls
DIISManager::extrapolate: form new data:       0.01u       0.03s   0.029599w     47 calls
HF: Form G  :     251.18u       2.04s     228.92w     15 calls
RKS: Form V :     195.68u       0.46s     193.28w     15 calls
V: D        :       0.04u       0.00s   0.015603w     15 calls
V: USO2AO   :       0.00u       0.00s   0.001967w     15 calls
V: V        :     195.64u       0.46s     193.26w     15 calls
Properties  :     120.44u       0.32s     118.59w   4320 calls
Points      :      76.22u       0.21s      75.00w   4320 calls
Functional  :      25.64u       0.04s      25.57w   4320 calls
V_XC        :      49.47u       0.09s      49.03w   4320 calls
LSDA        :      40.97u       0.06s      40.82w   8640 calls
GGA         :       7.78u       0.02s   7.472236w   4320 calls
V: AO2USO   :       0.00u       0.00s   0.000052w     15 calls
HF: Form F  :       0.01u       0.00s   0.004857w     15 calls
HF: DIIS    :       1.00u       0.20s   5.265952w     15 calls
HF: Form C  :       1.23u       0.07s   0.691437w     15 calls
HF: Form D  :       0.02u       0.00s   0.015276w     15 calls

***********************************************************
