
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 21:49:15 2018
Timers Off: Mon Apr 23 21:50:46 2018

Wall Time:       91.00 seconds

V: Grid     :       0.80u       0.02s 0.82569800w      1 call
JK: (A|mn)  :       5.25u       0.00s   2.627844w      6 calls
JK: (A|Q)^-1/2:       1.24u       0.07s   0.959200w      6 calls
JK: (Q|mn)  :       1.57u       0.00s   1.565646w      6 calls
HF: Form H  :       0.00u       0.01s 6.77564800w      1 call
HF: Form S/X:       0.02u       0.00s 0.00989400w      1 call
HF: Guess   :       0.43u       0.03s 0.23152500w      1 call
SAD Guess   :       0.42u       0.03s 0.22881000w      1 call
JK: D       :       0.03u       0.00s   0.004806w     50 calls
JK: USO2AO  :       0.01u       0.00s   0.002192w     50 calls
JK: JK      :      17.49u       1.03s   9.490166w     50 calls
JK: J       :       1.08u       0.07s   0.574977w     51 calls
JK: J1      :       0.53u       0.03s   0.273640w     85 calls
JK: J2      :       0.55u       0.04s   0.297545w     85 calls
JK: K       :      15.74u       0.33s   8.268610w     51 calls
JK: K1      :       9.27u       0.00s   4.634213w     85 calls
JK: K2      :       6.47u       0.33s   3.633558w     85 calls
JK: AO2USO  :       0.00u       0.00s   0.000045w     50 calls
DIISManager::add_entry:       0.17u       0.03s   0.553823w     49 calls
DIISManager::extrapolate:       1.05u       0.16s      10.45w     48 calls
DIISManager::extrapolate: bMatrix setup:       1.05u       0.15s      10.44w     48 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001331w     48 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.012689w     48 calls
HF: Form G  :      75.49u       1.38s      64.67w     16 calls
RKS: Form V :      57.95u       0.35s      55.17w     16 calls
V: D        :       0.02u       0.00s   0.004568w     16 calls
V: USO2AO   :       0.00u       0.00s   0.001036w     16 calls
V: V        :      57.93u       0.35s      55.16w     16 calls
Properties  :      38.15u       0.23s      36.18w   4704 calls
Points      :      27.96u       0.18s      26.68w   4704 calls
Functional  :      10.78u       0.04s      10.15w   4704 calls
V_XC        :       8.91u       0.08s   8.793121w   4704 calls
LSDA        :       6.97u       0.06s   6.874366w   9408 calls
GGA         :       1.72u       0.02s   1.731498w   4704 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     16 calls
HF: Form F  :       0.00u       0.00s   0.002333w     16 calls
HF: DIIS    :       1.30u       0.19s      11.05w     16 calls
HF: Form C  :       0.20u       0.00s   0.136316w     16 calls
HF: Form D  :       0.01u       0.00s   0.004556w     16 calls

***********************************************************
