
Host: rich133-c32-17-r.pace.gatech.edu

Timers On : Mon Apr 23 21:52:32 2018
Timers Off: Mon Apr 23 21:53:42 2018

Wall Time:       70.00 seconds

V: Grid     :       0.81u       0.03s 0.83495400w      1 call
JK: (A|mn)  :       5.48u       0.00s   2.743291w      6 calls
JK: (A|Q)^-1/2:       1.36u       0.03s   1.062531w      6 calls
JK: (Q|mn)  :       1.65u       0.00s   1.647730w      6 calls
HF: Form H  :       0.00u       0.00s 0.00392800w      1 call
HF: Form S/X:       0.02u       0.00s 0.00986500w      1 call
HF: Guess   :       0.39u       0.05s 0.21889800w      1 call
SAD Guess   :       0.39u       0.04s 0.21627400w      1 call
JK: D       :       0.00u       0.00s   0.004230w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001813w     47 calls
JK: JK      :      14.95u       1.02s   8.323912w     47 calls
JK: J       :       0.89u       0.08s   0.488699w     48 calls
JK: J1      :       0.42u       0.02s   0.233428w     82 calls
JK: J2      :       0.47u       0.06s   0.251985w     82 calls
JK: K       :      13.50u       0.42s   7.294426w     48 calls
JK: K1      :       8.12u       0.00s   4.054722w     82 calls
JK: K2      :       5.38u       0.42s   3.238886w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     47 calls
DIISManager::add_entry:       0.18u       0.05s   0.242792w     46 calls
DIISManager::extrapolate:       0.84u       0.19s   2.537394w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.67u       0.16s   1.552723w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001116w     45 calls
DIISManager::extrapolate: form new data:       0.17u       0.03s   0.983283w     45 calls
HF: Form G  :      67.56u       1.45s      58.82w     13 calls
RKS: Form V :      52.61u       0.43s      50.49w     13 calls
V: D        :       0.00u       0.00s   0.003966w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000879w     13 calls
V: V        :      52.60u       0.43s      50.49w     13 calls
Properties  :      34.43u       0.24s      33.10w   3744 calls
Points      :      24.83u       0.16s      24.11w   3744 calls
Functional  :       9.31u       0.10s   9.229862w   3744 calls
V_XC        :       8.84u       0.09s   8.122648w   3744 calls
LSDA        :       6.63u       0.04s   6.136970w   7488 calls
GGA         :       2.03u       0.04s   1.785953w   3744 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     13 calls
HF: Form F  :       0.00u       0.00s   0.001717w     13 calls
HF: DIIS    :       1.11u       0.25s   2.818559w     13 calls
HF: Form C  :       0.18u       0.03s   0.122310w     13 calls
HF: Form D  :       0.01u       0.00s   0.004211w     13 calls

***********************************************************
