
Host: rich133-c32-28-r.pace.gatech.edu

Timers On : Mon Apr 23 21:57:44 2018
Timers Off: Mon Apr 23 21:59:01 2018

Wall Time:       77.00 seconds

V: Grid     :       0.82u       0.04s 0.86597100w      1 call
JK: (A|mn)  :       5.63u       0.00s   2.814594w      6 calls
JK: (A|Q)^-1/2:       1.42u       0.06s   1.145963w      6 calls
JK: (Q|mn)  :       1.62u       0.00s   1.617093w      6 calls
HF: Form H  :       0.00u       0.00s 0.01595300w      1 call
HF: Form S/X:       0.02u       0.00s 0.01002500w      1 call
HF: Guess   :       0.43u       0.03s 0.22352900w      1 call
SAD Guess   :       0.41u       0.03s 0.22077500w      1 call
JK: D       :       0.00u       0.00s   0.004282w     47 calls
JK: USO2AO  :       0.00u       0.01s   0.001882w     47 calls
JK: JK      :      18.24u       0.89s   9.948931w     47 calls
JK: J       :       1.07u       0.05s   0.571498w     48 calls
JK: J1      :       0.51u       0.02s   0.274950w     82 calls
JK: J2      :       0.55u       0.02s   0.293039w     82 calls
JK: K       :      16.61u       0.31s   8.827877w     48 calls
JK: K1      :      11.02u       0.00s   5.521201w     82 calls
JK: K2      :       5.59u       0.31s   3.305796w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     47 calls
DIISManager::add_entry:       0.56u       0.07s   0.897164w     46 calls
DIISManager::extrapolate:       0.55u       0.12s   2.620659w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.55u       0.11s   2.607836w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001228w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.011295w     45 calls
HF: Form G  :      75.59u       1.25s      65.07w     13 calls
RKS: Form V :      57.32u       0.35s      55.12w     13 calls
V: D        :       0.00u       0.01s   0.004110w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000897w     13 calls
V: V        :      57.31u       0.34s      55.11w     13 calls
Properties  :      37.42u       0.17s      35.92w   3796 calls
Points      :      26.33u       0.11s      25.38w   3796 calls
Functional  :       9.86u       0.02s   9.453909w   3796 calls
V_XC        :       9.97u       0.13s   9.700750w   3796 calls
LSDA        :       7.12u       0.05s   6.951399w   7592 calls
GGA         :       2.68u       0.06s   2.515277w   3796 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     13 calls
HF: Form F  :       0.00u       0.00s   0.001899w     13 calls
HF: DIIS    :       1.21u       0.20s   3.559269w     13 calls
HF: Form C  :       0.19u       0.01s   0.127166w     13 calls
HF: Form D  :       0.00u       0.00s   0.004662w     13 calls

***********************************************************
