
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:41:16 2018
Timers Off: Mon Apr 23 21:44:30 2018

Wall Time:      194.00 seconds

V: Grid     :       2.00u       0.05s 2.04790400w      1 call
JK: (A|mn)  :      17.99u       0.00s   9.015491w      6 calls
JK: (A|Q)^-1/2:       5.68u       0.06s   5.301153w      6 calls
JK: (Q|mn)  :       4.57u       0.00s   4.570274w      6 calls
HF: Form H  :       0.00u       0.00s 0.05122400w      1 call
HF: Form S/X:       0.08u       0.01s 0.04319900w      1 call
HF: Guess   :       0.83u       0.07s 0.45116100w      1 call
SAD Guess   :       0.82u       0.07s 0.44730400w      1 call
JK: D       :       0.04u       0.00s   0.015317w     47 calls
JK: USO2AO  :       0.02u       0.00s   0.004555w     47 calls
JK: JK      :      56.81u       1.53s      33.89w     47 calls
JK: J       :       1.86u       0.10s   1.586817w     48 calls
JK: J1      :       1.00u       0.08s   0.818448w     83 calls
JK: J2      :       0.85u       0.02s   0.759355w     83 calls
JK: K       :      51.88u       0.47s      30.21w     48 calls
JK: K1      :      39.19u       0.01s      19.60w     83 calls
JK: K2      :      12.68u       0.46s      10.61w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000085w     47 calls
DIISManager::add_entry:       0.05u       0.01s   0.021090w     46 calls
DIISManager::extrapolate:       0.74u       0.14s   1.426228w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.72u       0.12s   1.400789w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002282w     45 calls
DIISManager::extrapolate: form new data:       0.02u       0.02s   0.022626w     45 calls
HF: Form G  :     193.08u       1.93s     168.26w     12 calls
RKS: Form V :     136.23u       0.40s     134.35w     12 calls
V: D        :       0.02u       0.00s   0.012496w     12 calls
V: USO2AO   :       0.01u       0.00s   0.001646w     12 calls
V: V        :     136.18u       0.39s     134.33w     12 calls
Properties  :      84.10u       0.30s      82.50w   3564 calls
Points      :      54.43u       0.16s      53.33w   3564 calls
Functional  :      18.82u       0.01s      18.80w   3564 calls
V_XC        :      33.18u       0.08s      32.98w   3564 calls
LSDA        :      25.74u       0.03s      25.46w   7128 calls
GGA         :       6.78u       0.02s   6.907973w   3564 calls
V: AO2USO   :       0.00u       0.00s   0.000038w     12 calls
HF: Form F  :       0.00u       0.00s   0.004083w     12 calls
HF: DIIS    :       1.07u       0.16s   1.592969w     12 calls
HF: Form C  :       0.82u       0.06s   0.495553w     12 calls
HF: Form D  :       0.03u       0.00s   0.011718w     12 calls

***********************************************************
