
Host: rich133-c32-33-r.pace.gatech.edu

Timers On : Mon Apr 23 22:04:05 2018
Timers Off: Mon Apr 23 22:05:09 2018

Wall Time:       64.00 seconds

V: Grid     :       0.82u       0.03s 0.85161100w      1 call
JK: (A|mn)  :       5.50u       0.00s   2.748970w      6 calls
JK: (A|Q)^-1/2:       1.35u       0.04s   1.073237w      6 calls
JK: (Q|mn)  :       1.57u       0.00s   1.571082w      6 calls
HF: Form H  :       0.01u       0.00s 0.37822100w      1 call
HF: Form S/X:       0.01u       0.00s 0.00896800w      1 call
HF: Guess   :       0.41u       0.03s 0.22233700w      1 call
SAD Guess   :       0.40u       0.03s 0.21964500w      1 call
JK: D       :       0.01u       0.00s   0.003637w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001570w     45 calls
JK: JK      :      13.63u       0.82s   7.505182w     45 calls
JK: J       :       0.89u       0.06s   0.452609w     46 calls
JK: J1      :       0.44u       0.04s   0.216955w     80 calls
JK: J2      :       0.44u       0.02s   0.232683w     80 calls
JK: K       :      12.27u       0.32s   6.592202w     46 calls
JK: K1      :       7.59u       0.00s   3.802505w     80 calls
JK: K2      :       4.68u       0.32s   2.788973w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     45 calls
DIISManager::add_entry:       0.15u       0.01s   0.157518w     44 calls
DIISManager::extrapolate:       0.82u       0.14s   5.023491w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.79u       0.13s   2.476990w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001073w     43 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   2.545200w     43 calls
HF: Form G  :      58.70u       1.10s      50.72w     11 calls
RKS: Form V :      45.06u       0.28s      43.21w     11 calls
V: D        :       0.00u       0.00s   0.003468w     11 calls
V: USO2AO   :       0.01u       0.00s   0.000741w     11 calls
V: V        :      45.05u       0.28s      43.20w     11 calls
Properties  :      29.17u       0.19s      27.99w   3300 calls
Points      :      20.66u       0.11s      20.00w   3300 calls
Functional  :       8.08u       0.03s   7.973727w   3300 calls
V_XC        :       7.73u       0.06s   7.208938w   3300 calls
LSDA        :       5.47u       0.04s   5.235499w   6600 calls
GGA         :       2.07u       0.00s   1.790358w   3300 calls
V: AO2USO   :       0.00u       0.00s   0.000016w     11 calls
HF: Form F  :       0.00u       0.00s   0.001560w     11 calls
HF: DIIS    :       1.05u       0.15s   5.213747w     11 calls
HF: Form C  :       0.19u       0.01s   0.104072w     11 calls
HF: Form D  :       0.00u       0.00s   0.004014w     11 calls

***********************************************************
