
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:11:58 2018
Timers Off: Mon Apr 23 22:14:12 2018

Wall Time:      134.00 seconds

V: Grid     :       2.09u       0.03s 2.11805000w      1 call
JK: (A|mn)  :      17.60u       0.00s   8.800131w      6 calls
JK: (A|Q)^-1/2:       5.45u       0.06s   5.063456w      6 calls
JK: (Q|mn)  :       3.97u       0.00s   3.965048w      6 calls
HF: Form H  :       0.00u       0.00s 0.00600900w      1 call
HF: Form S/X:       0.08u       0.01s 0.04210500w      1 call
HF: Guess   :       0.84u       0.07s 0.45355400w      1 call
SAD Guess   :       0.83u       0.07s 0.45005900w      1 call
JK: D       :       0.02u       0.00s   0.011244w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.002044w     46 calls
JK: JK      :      33.23u       0.95s      19.94w     46 calls
JK: J       :       1.26u       0.14s   0.698232w     47 calls
JK: J1      :       0.64u       0.07s   0.356202w     82 calls
JK: J2      :       0.61u       0.07s   0.337031w     82 calls
JK: K       :      30.44u       0.38s      18.26w     47 calls
JK: K1      :      20.51u       0.02s      10.27w     82 calls
JK: K2      :       9.93u       0.36s   7.986092w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000078w     46 calls
DIISManager::add_entry:       0.02u       0.03s   0.019048w     45 calls
DIISManager::extrapolate:       0.44u       0.04s   0.936331w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.40u       0.03s   0.918913w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001740w     44 calls
DIISManager::extrapolate: form new data:       0.03u       0.01s   0.015213w     44 calls
HF: Form G  :     124.24u       1.34s     109.24w     11 calls
RKS: Form V :      91.00u       0.40s      89.29w     11 calls
V: D        :       0.02u       0.00s   0.010560w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001110w     11 calls
V: V        :      90.98u       0.39s      89.28w     11 calls
Properties  :      53.86u       0.28s      52.93w   3234 calls
Points      :      36.09u       0.16s      35.42w   3234 calls
Functional  :      17.48u       0.05s      17.00w   3234 calls
V_XC        :      19.56u       0.05s      19.31w   3234 calls
LSDA        :      15.68u       0.04s      15.59w   6468 calls
GGA         :       3.60u       0.00s   3.413329w   3234 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     11 calls
HF: Form F  :       0.00u       0.00s   0.002579w     11 calls
HF: DIIS    :       0.66u       0.10s   1.072952w     11 calls
HF: Form C  :       0.76u       0.05s   0.434508w     11 calls
HF: Form D  :       0.03u       0.00s   0.009531w     11 calls

***********************************************************
