
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:09:33 2018
Timers Off: Mon Apr 23 22:12:07 2018

Wall Time:      154.00 seconds

V: Grid     :       2.04u       0.05s 2.07876900w      1 call
JK: (A|mn)  :      17.31u       0.01s   8.663852w      6 calls
JK: (A|Q)^-1/2:       5.57u       0.07s   5.194903w      6 calls
JK: (Q|mn)  :       4.02u       0.01s   4.021769w      6 calls
HF: Form H  :       0.00u       0.00s 0.01147800w      1 call
HF: Form S/X:       0.08u       0.00s 0.04214800w      1 call
HF: Guess   :       0.84u       0.07s 0.45219500w      1 call
SAD Guess   :       0.83u       0.07s 0.44867000w      1 call
JK: D       :       0.01u       0.00s   0.013150w     48 calls
JK: USO2AO  :       0.00u       0.01s   0.002414w     48 calls
JK: JK      :      38.69u       1.13s      23.42w     48 calls
JK: J       :       1.39u       0.11s   0.757096w     49 calls
JK: J1      :       0.75u       0.03s   0.411527w     84 calls
JK: J2      :       0.63u       0.08s   0.340192w     84 calls
JK: K       :      35.66u       0.41s      21.53w     49 calls
JK: K1      :      23.80u       0.01s      11.91w     84 calls
JK: K2      :      11.86u       0.40s   9.620732w     84 calls
JK: AO2USO  :       0.01u       0.00s   0.000095w     48 calls
DIISManager::add_entry:       0.03u       0.03s   0.019787w     47 calls
DIISManager::extrapolate:       0.67u       0.12s   1.114834w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.62u       0.10s   1.085776w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.02u       0.00s   0.001989w     46 calls
DIISManager::extrapolate: form new data:       0.03u       0.02s   0.026571w     46 calls
HF: Form G  :     145.98u       1.60s     128.80w     13 calls
RKS: Form V :     107.27u       0.46s     105.37w     13 calls
V: D        :       0.04u       0.00s   0.012933w     13 calls
V: USO2AO   :       0.00u       0.00s   0.001257w     13 calls
V: V        :     107.23u       0.46s     105.35w     13 calls
Properties  :      63.72u       0.25s      62.55w   3874 calls
Points      :      42.69u       0.15s      42.02w   3874 calls
Functional  :      20.47u       0.04s      20.24w   3874 calls
V_XC        :      23.00u       0.16s      22.52w   3874 calls
LSDA        :      18.54u       0.11s      18.23w   7748 calls
GGA         :       4.13u       0.02s   3.948601w   3874 calls
V: AO2USO   :       0.00u       0.00s   0.000030w     13 calls
HF: Form F  :       0.00u       0.00s   0.003072w     13 calls
HF: DIIS    :       0.95u       0.17s   1.277667w     13 calls
HF: Form C  :       0.87u       0.06s   0.521641w     13 calls
HF: Form D  :       0.03u       0.00s   0.011640w     13 calls

***********************************************************
