
Host: rich133-c32-20-r.pace.gatech.edu

Timers On : Mon Apr 23 21:57:11 2018
Timers Off: Mon Apr 23 21:58:21 2018

Wall Time:       70.00 seconds

V: Grid     :       0.81u       0.02s 0.83446100w      1 call
JK: (A|mn)  :       5.46u       0.00s   2.729694w      6 calls
JK: (A|Q)^-1/2:       1.35u       0.04s   1.076076w      6 calls
JK: (Q|mn)  :       1.65u       0.00s   1.649488w      6 calls
HF: Form H  :       0.00u       0.00s 0.00203400w      1 call
HF: Form S/X:       0.02u       0.00s 0.00953200w      1 call
HF: Guess   :       0.41u       0.03s 0.21995300w      1 call
SAD Guess   :       0.41u       0.03s 0.21734700w      1 call
JK: D       :       0.00u       0.00s   0.003921w     46 calls
JK: USO2AO  :       0.01u       0.01s   0.001692w     46 calls
JK: JK      :      14.21u       0.76s   7.797140w     46 calls
JK: J       :       0.83u       0.04s   0.459328w     47 calls
JK: J1      :       0.39u       0.03s   0.219588w     81 calls
JK: J2      :       0.44u       0.01s   0.236839w     81 calls
JK: K       :      12.86u       0.25s   6.842087w     47 calls
JK: K1      :       7.69u       0.01s   3.844941w     81 calls
JK: K2      :       5.16u       0.24s   2.996389w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     46 calls
DIISManager::add_entry:       0.18u       0.03s   1.197313w     45 calls
DIISManager::extrapolate:       0.90u       0.11s   4.133928w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.69u       0.09s   3.870031w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001150w     44 calls
DIISManager::extrapolate: form new data:       0.21u       0.02s   0.262508w     44 calls
HF: Form G  :      63.73u       1.06s      55.22w     12 calls
RKS: Form V :      49.50u       0.29s      47.42w     12 calls
V: D        :       0.00u       0.00s   0.003785w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000784w     12 calls
V: V        :      49.49u       0.29s      47.41w     12 calls
Properties  :      32.28u       0.16s      31.08w   3456 calls
Points      :      23.74u       0.13s      22.50w   3456 calls
Functional  :       8.96u       0.06s   8.542739w   3456 calls
V_XC        :       8.22u       0.07s   7.760048w   3456 calls
LSDA        :       6.35u       0.02s   5.842914w   6912 calls
GGA         :       1.62u       0.04s   1.732215w   3456 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     12 calls
HF: Form F  :       0.01u       0.00s   0.001611w     12 calls
HF: DIIS    :       1.11u       0.14s   5.366460w     12 calls
HF: Form C  :       0.14u       0.01s   0.113117w     12 calls
HF: Form D  :       0.01u       0.00s   0.004092w     12 calls

***********************************************************
