
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 22:10:24 2018
Timers Off: Mon Apr 23 22:11:39 2018

Wall Time:       75.00 seconds

V: Grid     :       1.14u       0.03s 1.16014700w      1 call
JK: (A|mn)  :       6.85u       0.00s   3.424900w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.07s   1.307737w      6 calls
JK: (Q|mn)  :       1.71u       0.00s   1.707562w      6 calls
HF: Form H  :       0.00u       0.00s 0.00257300w      1 call
HF: Form S/X:       0.02u       0.00s 0.01123900w      1 call
HF: Guess   :       0.90u       0.06s 0.47539300w      1 call
SAD Guess   :       0.89u       0.06s 0.47215500w      1 call
JK: D       :       0.00u       0.00s   0.004347w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001744w     46 calls
JK: JK      :      14.92u       0.86s   8.348508w     46 calls
JK: J       :       0.78u       0.07s   0.420334w     47 calls
JK: J1      :       0.38u       0.04s   0.199275w     81 calls
JK: J2      :       0.39u       0.03s   0.217821w     81 calls
JK: K       :      13.57u       0.28s   7.400257w     47 calls
JK: K1      :       8.05u       0.00s   4.029009w     81 calls
JK: K2      :       5.52u       0.28s   3.370462w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000048w     46 calls
DIISManager::add_entry:       0.19u       0.04s   0.270056w     45 calls
DIISManager::extrapolate:       0.39u       0.05s   1.008826w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.39u       0.05s   0.997817w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001247w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.009494w     44 calls
HF: Form G  :      73.21u       1.16s      64.59w     12 calls
RKS: Form V :      58.30u       0.30s      56.23w     12 calls
V: D        :       0.01u       0.00s   0.004104w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000829w     12 calls
V: V        :      58.29u       0.29s      56.22w     12 calls
Properties  :      38.14u       0.16s      36.30w   3420 calls
Points      :      28.07u       0.09s      26.98w   3420 calls
Functional  :      11.67u       0.07s      11.50w   3420 calls
V_XC        :       8.46u       0.04s   8.387681w   3420 calls
LSDA        :       6.51u       0.02s   6.266722w   6840 calls
GGA         :       1.72u       0.02s   1.899536w   3420 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     12 calls
HF: Form F  :       0.00u       0.00s   0.001788w     12 calls
HF: DIIS    :       0.62u       0.09s   1.318400w     12 calls
HF: Form C  :       0.22u       0.02s   0.131353w     12 calls
HF: Form D  :       0.01u       0.00s   0.004688w     12 calls

***********************************************************
