
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 21:44:40 2018
Timers Off: Mon Apr 23 21:45:53 2018

Wall Time:       73.00 seconds

V: Grid     :       1.15u       0.03s 1.17399000w      1 call
JK: (A|mn)  :       6.92u       0.00s   3.457014w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.08s   1.317549w      6 calls
JK: (Q|mn)  :       1.82u       0.00s   1.803892w      6 calls
HF: Form H  :       0.00u       0.00s 0.03103400w      1 call
HF: Form S/X:       0.02u       0.00s 0.01062600w      1 call
HF: Guess   :       0.89u       0.06s 0.47778700w      1 call
SAD Guess   :       0.88u       0.06s 0.47464500w      1 call
JK: D       :       0.02u       0.00s   0.004063w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001625w     45 calls
JK: JK      :      13.94u       0.77s   7.846171w     45 calls
JK: J       :       0.77u       0.03s   0.407251w     46 calls
JK: J1      :       0.36u       0.02s   0.193405w     80 calls
JK: J2      :       0.41u       0.01s   0.210746w     80 calls
JK: K       :      12.66u       0.29s   6.948764w     46 calls
JK: K1      :       7.65u       0.00s   3.823651w     80 calls
JK: K2      :       5.01u       0.29s   3.124298w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000050w     45 calls
DIISManager::add_entry:       0.37u       0.06s   0.721343w     44 calls
DIISManager::extrapolate:       0.58u       0.08s   2.372823w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.42u       0.05s   1.507826w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001221w     43 calls
DIISManager::extrapolate: form new data:       0.16u       0.03s   0.863472w     43 calls
HF: Form G  :      67.65u       1.15s      59.75w     11 calls
RKS: Form V :      53.69u       0.38s      51.90w     11 calls
V: D        :       0.00u       0.00s   0.003753w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000756w     11 calls
V: V        :      53.69u       0.38s      51.89w     11 calls
Properties  :      34.74u       0.25s      33.86w   3102 calls
Points      :      25.97u       0.17s      25.41w   3102 calls
Functional  :      11.07u       0.06s      10.57w   3102 calls
V_XC        :       7.82u       0.04s   7.435281w   3102 calls
LSDA        :       5.80u       0.00s   5.551924w   6204 calls
GGA         :       1.85u       0.01s   1.681782w   3102 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     11 calls
HF: Form F  :       0.00u       0.00s   0.001647w     11 calls
HF: DIIS    :       1.02u       0.14s   3.130116w     11 calls
HF: Form C  :       0.19u       0.00s   0.122001w     11 calls
HF: Form D  :       0.00u       0.00s   0.004051w     11 calls

***********************************************************
