
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:09:55 2018
Timers Off: Mon Apr 23 22:12:34 2018

Wall Time:      159.00 seconds

V: Grid     :       2.48u       0.05s 2.53078400w      1 call
JK: (A|mn)  :      18.27u       0.01s   9.142451w      6 calls
JK: (A|Q)^-1/2:       6.48u       0.06s   6.072595w      6 calls
JK: (Q|mn)  :       5.94u       0.00s   5.941526w      6 calls
HF: Form H  :       0.01u       0.00s 0.00740900w      1 call
HF: Form S/X:       0.07u       0.01s 0.03934900w      1 call
HF: Guess   :       0.85u       0.06s 0.45924500w      1 call
SAD Guess   :       0.84u       0.06s 0.45551200w      1 call
JK: D       :       0.02u       0.01s   0.011490w     45 calls
JK: USO2AO  :       0.00u       0.01s   0.002653w     45 calls
JK: JK      :      32.75u       0.93s      23.21w     45 calls
JK: J       :       1.09u       0.07s   0.659721w     46 calls
JK: J1      :       0.59u       0.02s   0.351744w     80 calls
JK: J2      :       0.49u       0.04s   0.302072w     80 calls
JK: K       :      30.28u       0.37s      21.44w     46 calls
JK: K1      :      17.44u       0.00s      10.18w     80 calls
JK: K2      :      12.83u       0.37s      11.26w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000075w     45 calls
DIISManager::add_entry:       0.05u       0.02s   0.064476w     44 calls
DIISManager::extrapolate:       0.51u       0.13s   0.805463w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.48u       0.12s   0.788470w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001932w     43 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.014606w     43 calls
HF: Form G  :     141.91u       1.32s     130.84w     11 calls
RKS: Form V :     109.16u       0.37s     107.62w     11 calls
V: D        :       0.03u       0.01s   0.010861w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001235w     11 calls
V: V        :     109.12u       0.36s     107.60w     11 calls
Properties  :      65.74u       0.27s      64.29w   3245 calls
Points      :      42.52u       0.18s      41.65w   3245 calls
Functional  :      18.03u       0.00s      18.26w   3245 calls
V_XC        :      25.33u       0.09s      25.00w   3245 calls
LSDA        :      20.66u       0.06s      20.53w   6490 calls
GGA         :       4.32u       0.01s   4.101947w   3245 calls
V: AO2USO   :       0.00u       0.00s   0.000030w     11 calls
HF: Form F  :       0.01u       0.01s   0.014781w     11 calls
HF: DIIS    :       0.79u       0.15s   1.032989w     11 calls
HF: Form C  :       0.72u       0.07s   0.450062w     11 calls
HF: Form D  :       0.02u       0.00s   0.010220w     11 calls

***********************************************************
