
Host: rich133-c32-20-r.pace.gatech.edu

Timers On : Mon Apr 23 21:39:02 2018
Timers Off: Mon Apr 23 21:40:04 2018

Wall Time:       62.00 seconds

V: Grid     :       0.81u       0.02s 0.83129400w      1 call
JK: (A|mn)  :       5.52u       0.00s   2.751400w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.05s   1.047119w      6 calls
JK: (Q|mn)  :       1.67u       0.00s   1.666817w      6 calls
HF: Form H  :       0.00u       0.00s 0.00277100w      1 call
HF: Form S/X:       0.01u       0.01s 0.00874300w      1 call
HF: Guess   :       0.42u       0.01s 0.21886900w      1 call
SAD Guess   :       0.41u       0.01s 0.21624600w      1 call
JK: D       :       0.02u       0.01s   0.003884w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001646w     46 calls
JK: JK      :      13.48u       0.79s   7.424185w     46 calls
JK: J       :       0.80u       0.06s   0.442483w     47 calls
JK: J1      :       0.40u       0.02s   0.211912w     81 calls
JK: J2      :       0.40u       0.04s   0.227667w     81 calls
JK: K       :      12.17u       0.28s   6.505421w     47 calls
JK: K1      :       7.06u       0.00s   3.522647w     81 calls
JK: K2      :       5.11u       0.28s   2.982044w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000035w     46 calls
DIISManager::add_entry:       0.04u       0.01s   0.054797w     45 calls
DIISManager::extrapolate:       0.73u       0.08s   1.485139w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.55u       0.06s   0.746292w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001057w     44 calls
DIISManager::extrapolate: form new data:       0.18u       0.02s   0.737578w     44 calls
HF: Form G  :      60.10u       1.03s      51.93w     12 calls
RKS: Form V :      46.61u       0.23s      44.50w     12 calls
V: D        :       0.01u       0.00s   0.003620w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000774w     12 calls
V: V        :      46.60u       0.23s      44.49w     12 calls
Properties  :      30.59u       0.18s      29.02w   3576 calls
Points      :      22.42u       0.14s      21.33w   3576 calls
Functional  :       8.82u       0.03s   8.467170w   3576 calls
V_XC        :       7.16u       0.02s   6.977266w   3576 calls
LSDA        :       5.63u       0.01s   5.450662w   7152 calls
GGA         :       1.40u       0.00s   1.366122w   3576 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     12 calls
HF: Form F  :       0.00u       0.00s   0.001548w     12 calls
HF: DIIS    :       0.84u       0.10s   1.574747w     12 calls
HF: Form C  :       0.22u       0.00s   0.111178w     12 calls
HF: Form D  :       0.00u       0.01s   0.004028w     12 calls

***********************************************************
