
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:09:52 2018
Timers Off: Mon Apr 23 22:10:43 2018

Wall Time:       51.00 seconds

V: Grid     :       0.69u       0.03s 0.71044800w      1 call
JK: (A|mn)  :       4.87u       0.00s   2.434693w      6 calls
JK: (A|Q)^-1/2:       1.17u       0.05s   0.915829w      6 calls
JK: (Q|mn)  :       1.35u       0.00s   1.346931w      6 calls
HF: Form H  :       0.00u       0.00s 0.00828000w      1 call
HF: Form S/X:       0.02u       0.00s 0.00854800w      1 call
HF: Guess   :       0.38u       0.02s 0.20171300w      1 call
SAD Guess   :       0.38u       0.02s 0.19915400w      1 call
JK: D       :       0.02u       0.00s   0.003627w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001689w     46 calls
JK: JK      :      11.50u       0.81s   6.267693w     46 calls
JK: J       :       0.71u       0.05s   0.381586w     47 calls
JK: J1      :       0.35u       0.03s   0.181682w     81 calls
JK: J2      :       0.35u       0.02s   0.197299w     81 calls
JK: K       :      10.31u       0.27s   5.401098w     47 calls
JK: K1      :       5.52u       0.01s   2.747667w     81 calls
JK: K2      :       4.79u       0.26s   2.652749w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000040w     46 calls
DIISManager::add_entry:       0.03u       0.00s   0.016865w     45 calls
DIISManager::extrapolate:       0.80u       0.09s   1.189874w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.66u       0.08s   1.047267w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001000w     44 calls
DIISManager::extrapolate: form new data:       0.13u       0.01s   0.141396w     44 calls
HF: Form G  :      49.93u       1.02s      42.59w     12 calls
RKS: Form V :      38.41u       0.21s      36.31w     12 calls
V: D        :       0.00u       0.00s   0.003463w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000819w     12 calls
V: V        :      38.41u       0.21s      36.31w     12 calls
Properties  :      25.23u       0.17s      23.56w   3504 calls
Points      :      18.79u       0.15s      17.71w   3504 calls
Functional  :       7.53u       0.01s   7.356864w   3504 calls
V_XC        :       5.59u       0.03s   5.369773w   3504 calls
LSDA        :       4.08u       0.01s   4.145123w   7008 calls
GGA         :       1.39u       0.02s   1.108956w   3504 calls
V: AO2USO   :       0.00u       0.00s   0.000015w     12 calls
HF: Form F  :       0.00u       0.00s   0.001692w     12 calls
HF: DIIS    :       0.86u       0.10s   1.238192w     12 calls
HF: Form C  :       0.13u       0.00s   0.098097w     12 calls
HF: Form D  :       0.01u       0.00s   0.003286w     12 calls

***********************************************************
