
Host: rich133-c36-13-r.pace.gatech.edu

Timers On : Mon Apr 23 22:10:55 2018
Timers Off: Mon Apr 23 22:11:54 2018

Wall Time:       59.00 seconds

V: Grid     :       0.80u       0.03s 0.82707600w      1 call
JK: (A|mn)  :       5.40u       0.00s   2.703577w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.06s   1.052487w      6 calls
JK: (Q|mn)  :       1.57u       0.00s   1.571018w      6 calls
HF: Form H  :       0.00u       0.00s 0.02360100w      1 call
HF: Form S/X:       0.02u       0.00s 0.00898100w      1 call
HF: Guess   :       0.40u       0.03s 0.21816300w      1 call
SAD Guess   :       0.40u       0.03s 0.21550100w      1 call
JK: D       :       0.00u       0.00s   0.003635w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001553w     45 calls
JK: JK      :      13.15u       0.71s   7.214327w     45 calls
JK: J       :       0.82u       0.03s   0.430643w     46 calls
JK: J1      :       0.39u       0.01s   0.205418w     80 calls
JK: J2      :       0.43u       0.02s   0.222413w     80 calls
JK: K       :      11.86u       0.28s   6.335994w     46 calls
JK: K1      :       7.14u       0.00s   3.564784w     80 calls
JK: K2      :       4.72u       0.28s   2.770490w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000040w     45 calls
DIISManager::add_entry:       0.05u       0.01s   0.037087w     44 calls
DIISManager::extrapolate:       0.99u       0.15s   3.119379w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.99u       0.14s   2.352046w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001011w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.766099w     43 calls
HF: Form G  :      55.93u       0.94s      48.07w     11 calls
RKS: Form V :      42.79u       0.23s      40.85w     11 calls
V: D        :       0.00u       0.00s   0.003350w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000729w     11 calls
V: V        :      42.78u       0.23s      40.84w     11 calls
Properties  :      27.67u       0.18s      26.59w   3245 calls
Points      :      19.99u       0.13s      19.31w   3245 calls
Functional  :       8.31u       0.01s   7.764151w   3245 calls
V_XC        :       6.76u       0.04s   6.465363w   3245 calls
LSDA        :       4.82u       0.01s   4.809206w   6490 calls
GGA         :       1.75u       0.03s   1.500929w   3245 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     11 calls
HF: Form F  :       0.00u       0.00s   0.001468w     11 calls
HF: DIIS    :       1.08u       0.16s   3.188718w     11 calls
HF: Form C  :       0.15u       0.03s   0.103507w     11 calls
HF: Form D  :       0.00u       0.00s   0.003557w     11 calls

***********************************************************
