
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 21:30:43 2018
Timers Off: Mon Apr 23 21:31:43 2018

Wall Time:       60.00 seconds

V: Grid     :       0.79u       0.04s 0.82439700w      1 call
JK: (A|mn)  :       5.87u       0.00s   2.938623w      6 calls
JK: (A|Q)^-1/2:       1.35u       0.05s   1.064726w      6 calls
JK: (Q|mn)  :       1.58u       0.01s   1.577897w      6 calls
HF: Form H  :       0.00u       0.00s 0.00211300w      1 call
HF: Form S/X:       0.01u       0.00s 0.00895400w      1 call
HF: Guess   :       0.44u       0.02s 0.23128900w      1 call
SAD Guess   :       0.43u       0.02s 0.22863200w      1 call
JK: D       :       0.00u       0.00s   0.003634w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001596w     45 calls
JK: JK      :      13.65u       0.76s   7.462234w     45 calls
JK: J       :       0.75u       0.03s   0.399390w     46 calls
JK: J1      :       0.35u       0.02s   0.191018w     80 calls
JK: J2      :       0.40u       0.01s   0.205652w     80 calls
JK: K       :      12.41u       0.29s   6.593741w     46 calls
JK: K1      :       7.75u       0.00s   3.871815w     80 calls
JK: K2      :       4.66u       0.29s   2.721256w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000040w     45 calls
DIISManager::add_entry:       0.13u       0.01s   0.125230w     44 calls
DIISManager::extrapolate:       1.01u       0.13s   3.193407w     43 calls
DIISManager::extrapolate: bMatrix setup:       1.00u       0.13s   2.287213w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001047w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.904904w     43 calls
HF: Form G  :      55.79u       1.04s      47.71w     11 calls
RKS: Form V :      42.13u       0.28s      40.24w     11 calls
V: D        :       0.01u       0.00s   0.003380w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000733w     11 calls
V: V        :      42.11u       0.28s      40.23w     11 calls
Properties  :      27.73u       0.18s      26.00w   3278 calls
Points      :      19.96u       0.15s      18.80w   3278 calls
Functional  :       7.91u       0.02s   7.615491w   3278 calls
V_XC        :       6.38u       0.08s   6.591721w   3278 calls
LSDA        :       4.84u       0.06s   4.875698w   6556 calls
GGA         :       1.40u       0.02s   1.562641w   3278 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     11 calls
HF: Form F  :       0.00u       0.00s   0.001663w     11 calls
HF: DIIS    :       1.22u       0.14s   3.350537w     11 calls
HF: Form C  :       0.15u       0.01s   0.101229w     11 calls
HF: Form D  :       0.00u       0.00s   0.003536w     11 calls

***********************************************************
