
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 21:54:21 2018
Timers Off: Mon Apr 23 21:55:17 2018

Wall Time:       56.00 seconds

V: Grid     :       0.83u       0.03s 0.86527500w      1 call
JK: (A|mn)  :       5.70u       0.00s   2.844288w      6 calls
JK: (A|Q)^-1/2:       1.26u       0.07s   0.997462w      6 calls
JK: (Q|mn)  :       1.54u       0.00s   1.541513w      6 calls
HF: Form H  :       0.00u       0.01s 0.00235900w      1 call
HF: Form S/X:       0.02u       0.00s 0.01019700w      1 call
HF: Guess   :       0.47u       0.02s 0.24236000w      1 call
SAD Guess   :       0.46u       0.02s 0.23945400w      1 call
JK: D       :       0.01u       0.00s   0.003639w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001616w     45 calls
JK: JK      :      13.26u       0.75s   7.264051w     45 calls
JK: J       :       0.72u       0.04s   0.383471w     46 calls
JK: J1      :       0.34u       0.01s   0.182874w     80 calls
JK: J2      :       0.36u       0.03s   0.197942w     80 calls
JK: K       :      12.07u       0.29s   6.423214w     46 calls
JK: K1      :       7.32u       0.02s   3.671360w     80 calls
JK: K2      :       4.75u       0.27s   2.751178w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     45 calls
DIISManager::add_entry:       0.18u       0.02s   0.207879w     44 calls
DIISManager::extrapolate:       0.40u       0.04s   0.815472w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.38u       0.04s   0.805694w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001099w     43 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.008417w     43 calls
HF: Form G  :      54.38u       1.00s      46.41w     11 calls
RKS: Form V :      41.13u       0.25s      39.14w     11 calls
V: D        :       0.00u       0.00s   0.003322w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000731w     11 calls
V: V        :      41.12u       0.25s      39.13w     11 calls
Properties  :      26.84u       0.13s      25.35w   3267 calls
Points      :      19.77u       0.07s      18.62w   3267 calls
Functional  :       8.03u       0.01s   7.625570w   3267 calls
V_XC        :       6.17u       0.11s   6.137063w   3267 calls
LSDA        :       4.69u       0.07s   4.679933w   6534 calls
GGA         :       1.36u       0.02s   1.322629w   3267 calls
V: AO2USO   :       0.00u       0.00s   0.000017w     11 calls
HF: Form F  :       0.01u       0.00s   0.001600w     11 calls
HF: DIIS    :       0.64u       0.07s   1.054842w     11 calls
HF: Form C  :       0.17u       0.01s   0.101682w     11 calls
HF: Form D  :       0.00u       0.00s   0.003382w     11 calls

***********************************************************
