
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:47:33 2018
Timers Off: Mon Apr 23 21:53:09 2018

Wall Time:      336.00 seconds

V: Grid     :       2.03u       0.04s 2.07425700w      1 call
JK: (A|mn)  :      18.23u       0.00s   9.102923w      6 calls
JK: (A|Q)^-1/2:       6.78u       0.10s   6.434084w      6 calls
JK: (Q|mn)  :       5.84u       0.00s   5.842490w      6 calls
HF: Form H  :       0.00u       0.00s 0.00823400w      1 call
HF: Form S/X:       0.09u       0.00s 0.04384100w      1 call
HF: Guess   :       0.84u       0.08s 0.46043400w      1 call
SAD Guess   :       0.84u       0.08s 0.45643500w      1 call
JK: D       :       0.06u       0.00s   0.020825w     53 calls
JK: USO2AO  :       0.02u       0.00s   0.005880w     53 calls
JK: JK      :      83.75u       2.02s      49.76w     53 calls
JK: J       :       2.81u       0.08s   2.376324w     54 calls
JK: J1      :       1.66u       0.05s   1.279829w     89 calls
JK: J2      :       1.14u       0.03s   1.083854w     89 calls
JK: K       :      76.28u       0.52s      44.28w     54 calls
JK: K1      :      57.74u       0.01s      28.88w     89 calls
JK: K2      :      18.54u       0.51s      15.40w     89 calls
JK: AO2USO  :       0.00u       0.00s   0.000103w     53 calls
DIISManager::add_entry:       0.20u       0.03s   2.567525w     52 calls
DIISManager::extrapolate:       0.99u       0.24s      13.93w     51 calls
DIISManager::extrapolate: bMatrix setup:       0.77u       0.17s      12.91w     51 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.003412w     51 calls
DIISManager::extrapolate: form new data:       0.20u       0.07s   1.011802w     51 calls
HF: Form G  :     321.85u       2.83s     285.29w     18 calls
RKS: Form V :     238.04u       0.81s     235.49w     18 calls
V: D        :       0.01u       0.00s   0.020007w     18 calls
V: USO2AO   :       0.00u       0.00s   0.003074w     18 calls
V: V        :     238.02u       0.81s     235.46w     18 calls
Properties  :     152.85u       0.68s     150.22w   5274 calls
Points      :     100.98u       0.43s      98.85w   5274 calls
Functional  :      28.63u       0.04s      27.93w   5274 calls
V_XC        :      56.35u       0.05s      57.21w   5274 calls
LSDA        :      43.60u       0.02s      44.05w  10548 calls
GGA         :      11.83u       0.02s      12.17w   5274 calls
V: AO2USO   :       0.00u       0.00s   0.000043w     18 calls
HF: Form F  :       0.01u       0.00s   0.006516w     18 calls
HF: DIIS    :       1.65u       0.29s      16.72w     18 calls
HF: Form C  :       1.21u       0.11s   0.734534w     18 calls
HF: Form D  :       0.03u       0.00s   0.017843w     18 calls

***********************************************************
