
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:40:47 2018
Timers Off: Mon Apr 23 21:43:21 2018

Wall Time:      154.00 seconds

V: Grid     :       2.04u       0.04s 2.07748100w      1 call
JK: (A|mn)  :      17.56u       0.00s   8.783084w      6 calls
JK: (A|Q)^-1/2:       6.00u       0.06s   5.608247w      6 calls
JK: (Q|mn)  :       4.24u       0.00s   4.237059w      6 calls
HF: Form H  :       0.00u       0.00s 0.00354500w      1 call
HF: Form S/X:       0.09u       0.01s 0.04390800w      1 call
HF: Guess   :       0.84u       0.06s 0.45316500w      1 call
SAD Guess   :       0.84u       0.06s 0.44970300w      1 call
JK: D       :       0.03u       0.00s   0.012279w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.002413w     47 calls
JK: JK      :      39.64u       1.15s      23.76w     47 calls
JK: J       :       1.54u       0.13s   0.842239w     48 calls
JK: J1      :       0.82u       0.05s   0.446940w     83 calls
JK: J2      :       0.71u       0.08s   0.389629w     83 calls
JK: K       :      36.41u       0.40s      21.76w     48 calls
JK: K1      :      25.11u       0.00s      12.57w     83 calls
JK: K2      :      11.30u       0.40s   9.188341w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000074w     47 calls
DIISManager::add_entry:       0.02u       0.01s   0.016463w     46 calls
DIISManager::extrapolate:       0.62u       0.14s   2.594164w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.60u       0.14s   2.571178w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001959w     45 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.020538w     45 calls
HF: Form G  :     145.06u       1.49s     127.22w     12 calls
RKS: Form V :     105.38u       0.34s     103.45w     12 calls
V: D        :       0.03u       0.00s   0.011706w     12 calls
V: USO2AO   :       0.01u       0.00s   0.001188w     12 calls
V: V        :     105.31u       0.34s     103.43w     12 calls
Properties  :      64.14u       0.23s      62.65w   3468 calls
Points      :      42.73u       0.15s      41.78w   3468 calls
Functional  :      18.72u       0.02s      18.48w   3468 calls
V_XC        :      22.40u       0.08s      22.27w   3468 calls
LSDA        :      17.91u       0.03s      17.98w   6936 calls
GGA         :       4.12u       0.02s   3.946918w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     12 calls
HF: Form F  :       0.01u       0.00s   0.003108w     12 calls
HF: DIIS    :       0.89u       0.16s   2.745566w     12 calls
HF: Form C  :       0.80u       0.08s   0.477637w     12 calls
HF: Form D  :       0.03u       0.01s   0.010751w     12 calls

***********************************************************
