
Host: iw-c39-33-l.pace.gatech.edu

Timers On : Mon Apr 23 21:34:19 2018
Timers Off: Mon Apr 23 21:35:52 2018

Wall Time:       93.00 seconds

V: Grid     :       1.13u       0.03s 1.14841300w      1 call
JK: (A|mn)  :       6.76u       0.00s   3.375921w      6 calls
JK: (A|Q)^-1/2:       1.70u       0.08s   1.317068w      6 calls
JK: (Q|mn)  :       1.80u       0.00s   1.806898w      6 calls
HF: Form H  :       0.01u       0.00s 0.00352400w      1 call
HF: Form S/X:       0.02u       0.00s 0.01020900w      1 call
HF: Guess   :       0.87u       0.07s 0.46966600w      1 call
SAD Guess   :       0.86u       0.07s 0.46654700w      1 call
JK: D       :       0.01u       0.00s   0.005243w     49 calls
JK: USO2AO  :       0.00u       0.02s   0.002120w     49 calls
JK: JK      :      19.52u       1.07s      10.87w     49 calls
JK: J       :       1.04u       0.08s   0.559395w     50 calls
JK: J1      :       0.52u       0.04s   0.266119w     84 calls
JK: J2      :       0.51u       0.04s   0.289082w     84 calls
JK: K       :      17.85u       0.38s   9.672365w     50 calls
JK: K1      :      11.03u       0.01s   5.505829w     84 calls
JK: K2      :       6.81u       0.37s   4.165566w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000059w     49 calls
DIISManager::add_entry:       0.01u       0.01s   0.011869w     48 calls
DIISManager::extrapolate:       0.52u       0.10s   1.823237w     47 calls
DIISManager::extrapolate: bMatrix setup:       0.51u       0.09s   1.807779w     47 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001425w     47 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.013730w     47 calls
HF: Form G  :      91.81u       1.47s      80.58w     15 calls
RKS: Form V :      72.29u       0.38s      69.70w     15 calls
V: D        :       0.01u       0.00s   0.004987w     15 calls
V: USO2AO   :       0.00u       0.00s   0.000993w     15 calls
V: V        :      72.27u       0.38s      69.69w     15 calls
Properties  :      46.34u       0.28s      44.93w   4545 calls
Points      :      34.75u       0.24s      33.51w   4545 calls
Functional  :      14.97u       0.07s      14.43w   4545 calls
V_XC        :      10.90u       0.03s      10.29w   4545 calls
LSDA        :       8.10u       0.02s   7.723703w   9090 calls
GGA         :       2.52u       0.01s   2.282641w   4545 calls
V: AO2USO   :       0.00u       0.00s   0.000029w     15 calls
HF: Form F  :       0.00u       0.00s   0.002218w     15 calls
HF: DIIS    :       0.65u       0.13s   1.885293w     15 calls
HF: Form C  :       0.27u       0.01s   0.162909w     15 calls
HF: Form D  :       0.01u       0.00s   0.005469w     15 calls

***********************************************************
