
Host: iw-p31-29-l.pace.gatech.edu

Timers On : Mon Apr 23 22:09:52 2018
Timers Off: Mon Apr 23 22:11:21 2018

Wall Time:       89.00 seconds

V: Grid     :       1.14u       0.03s 1.16485900w      1 call
JK: (A|mn)  :       7.12u       0.00s   3.553183w      6 calls
JK: (A|Q)^-1/2:       2.17u       0.08s   1.822956w      6 calls
JK: (Q|mn)  :       2.92u       0.00s   2.913919w      6 calls
HF: Form H  :       0.00u       0.00s 0.53849400w      1 call
HF: Form S/X:       0.02u       0.00s 0.01349400w      1 call
HF: Guess   :       0.80u       0.07s 0.43237300w      1 call
SAD Guess   :       0.79u       0.07s 0.42941800w      1 call
JK: D       :       0.01u       0.00s   0.005840w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.001290w     47 calls
JK: JK      :      20.93u       0.90s      12.43w     47 calls
JK: J       :       0.79u       0.07s   0.443351w     48 calls
JK: J1      :       0.40u       0.01s   0.210456w     83 calls
JK: J2      :       0.39u       0.06s   0.230018w     83 calls
JK: K       :      19.29u       0.35s      11.32w     48 calls
JK: K1      :      11.76u       0.01s   5.881484w     83 calls
JK: K2      :       7.53u       0.34s   5.439602w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000066w     47 calls
DIISManager::add_entry:       0.15u       0.05s   0.176500w     46 calls
DIISManager::extrapolate:       0.63u       0.12s   3.973552w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.44u       0.09s   1.930274w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001608w     45 calls
DIISManager::extrapolate: form new data:       0.18u       0.03s   2.041370w     45 calls
HF: Form G  :      81.18u       1.30s      70.67w     12 calls
RKS: Form V :      60.21u       0.40s      58.24w     12 calls
V: D        :       0.01u       0.00s   0.005586w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000642w     12 calls
V: V        :      60.19u       0.39s      58.23w     12 calls
Properties  :      38.12u       0.24s      36.38w   3468 calls
Points      :      26.99u       0.14s      25.38w   3468 calls
Functional  :      11.63u       0.02s      11.27w   3468 calls
V_XC        :      10.40u       0.10s      10.54w   3468 calls
LSDA        :       8.39u       0.08s   8.499889w   6936 calls
GGA         :       1.87u       0.00s   1.865175w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     12 calls
HF: Form F  :       0.00u       0.00s   0.001699w     12 calls
HF: DIIS    :       0.87u       0.17s   4.208415w     12 calls
HF: Form C  :       0.30u       0.01s   0.175815w     12 calls
HF: Form D  :       0.00u       0.00s   0.005811w     12 calls

***********************************************************
