
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:10:55 2018
Timers Off: Mon Apr 23 22:11:53 2018

Wall Time:       58.00 seconds

V: Grid     :       0.79u       0.03s 0.81576800w      1 call
JK: (A|mn)  :       5.62u       0.00s   2.805758w      6 calls
JK: (A|Q)^-1/2:       1.31u       0.06s   1.054914w      6 calls
JK: (Q|mn)  :       1.52u       0.00s   1.518271w      6 calls
HF: Form H  :       0.00u       0.00s 0.00194000w      1 call
HF: Form S/X:       0.02u       0.00s 0.00897200w      1 call
HF: Guess   :       0.40u       0.03s 0.21702300w      1 call
SAD Guess   :       0.40u       0.03s 0.21440300w      1 call
JK: D       :       0.01u       0.00s   0.003748w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001694w     46 calls
JK: JK      :      12.58u       0.73s   6.968634w     46 calls
JK: J       :       0.75u       0.04s   0.401809w     47 calls
JK: J1      :       0.35u       0.02s   0.191657w     81 calls
JK: J2      :       0.40u       0.02s   0.207408w     81 calls
JK: K       :      11.31u       0.22s   6.073911w     47 calls
JK: K1      :       6.55u       0.00s   3.268086w     81 calls
JK: K2      :       4.76u       0.22s   2.805130w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000043w     46 calls
DIISManager::add_entry:       0.19u       0.03s   0.333959w     45 calls
DIISManager::extrapolate:       0.78u       0.12s   1.896602w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.76u       0.12s   1.886442w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001026w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.008896w     44 calls
HF: Form G  :      54.81u       1.00s      47.28w     12 calls
RKS: Form V :      42.22u       0.27s      40.31w     12 calls
V: D        :       0.02u       0.00s   0.003510w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000785w     12 calls
V: V        :      42.20u       0.27s      40.30w     12 calls
Properties  :      27.22u       0.18s      26.03w   3540 calls
Points      :      19.77u       0.16s      19.04w   3540 calls
Functional  :       8.16u       0.00s   7.839824w   3540 calls
V_XC        :       6.76u       0.08s   6.404053w   3540 calls
LSDA        :       5.20u       0.03s   4.770589w   7080 calls
GGA         :       1.47u       0.05s   1.485186w   3540 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     12 calls
HF: Form F  :       0.00u       0.00s   0.001749w     12 calls
HF: DIIS    :       1.01u       0.16s   2.263671w     12 calls
HF: Form C  :       0.13u       0.00s   0.102358w     12 calls
HF: Form D  :       0.00u       0.00s   0.003546w     12 calls

***********************************************************
