
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 21:32:38 2018
Timers Off: Mon Apr 23 21:33:38 2018

Wall Time:       60.00 seconds

V: Grid     :       0.69u       0.02s 0.71571000w      1 call
JK: (A|mn)  :       5.18u       0.00s   2.592371w      6 calls
JK: (A|Q)^-1/2:       1.15u       0.06s   0.912539w      6 calls
JK: (Q|mn)  :       1.38u       0.00s   1.381849w      6 calls
HF: Form H  :       0.00u       0.00s 0.18306500w      1 call
HF: Form S/X:       0.02u       0.00s 0.00797500w      1 call
HF: Guess   :       0.37u       0.02s 0.19600600w      1 call
SAD Guess   :       0.37u       0.02s 0.19365700w      1 call
JK: D       :       0.00u       0.00s   0.003975w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001810w     47 calls
JK: JK      :      14.73u       0.90s   8.080215w     47 calls
JK: J       :       0.83u       0.06s   0.450408w     48 calls
JK: J1      :       0.42u       0.01s   0.214844w     82 calls
JK: J2      :       0.41u       0.05s   0.232524w     82 calls
JK: K       :      13.34u       0.29s   7.088924w     48 calls
JK: K1      :       7.89u       0.00s   3.945689w     82 calls
JK: K2      :       5.45u       0.29s   3.142505w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000038w     47 calls
DIISManager::add_entry:       0.00u       0.00s   0.013715w     46 calls
DIISManager::extrapolate:       0.51u       0.07s   1.090901w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.49u       0.06s   1.079965w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.02u       0.00s   0.001105w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.009616w     45 calls
HF: Form G  :      60.77u       1.17s      51.86w     13 calls
RKS: Form V :      46.04u       0.26s      43.77w     13 calls
V: D        :       0.01u       0.00s   0.003958w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000859w     13 calls
V: V        :      46.03u       0.26s      43.76w     13 calls
Properties  :      30.05u       0.14s      28.14w   3939 calls
Points      :      21.87u       0.13s      20.67w   3939 calls
Functional  :       8.61u       0.04s   8.680924w   3939 calls
V_XC        :       7.34u       0.07s   6.914371w   3939 calls
LSDA        :       5.79u       0.04s   5.272751w   7878 calls
GGA         :       1.47u       0.02s   1.493220w   3939 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     13 calls
HF: Form F  :       0.00u       0.00s   0.001928w     13 calls
HF: DIIS    :       0.56u       0.07s   1.142331w     13 calls
HF: Form C  :       0.20u       0.01s   0.118185w     13 calls
HF: Form D  :       0.02u       0.00s   0.003968w     13 calls

***********************************************************
