
Host: iw-p31-30-r.pace.gatech.edu

Timers On : Mon Apr 23 21:59:58 2018
Timers Off: Mon Apr 23 22:01:20 2018

Wall Time:       82.00 seconds

V: Grid     :       1.15u       0.02s 1.17383900w      1 call
JK: (A|mn)  :       7.19u       0.00s   3.589256w      6 calls
JK: (A|Q)^-1/2:       2.18u       0.04s   1.801550w      6 calls
JK: (Q|mn)  :       2.91u       0.00s   2.900768w      6 calls
HF: Form H  :       0.00u       0.00s 0.00290300w      1 call
HF: Form S/X:       0.02u       0.00s 0.01353600w      1 call
HF: Guess   :       0.83u       0.05s 0.43546400w      1 call
SAD Guess   :       0.82u       0.05s 0.43248200w      1 call
JK: D       :       0.02u       0.01s   0.005837w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001331w     47 calls
JK: JK      :      19.11u       0.79s      11.44w     47 calls
JK: J       :       0.80u       0.06s   0.437876w     48 calls
JK: J1      :       0.38u       0.01s   0.206102w     83 calls
JK: J2      :       0.41u       0.05s   0.228947w     83 calls
JK: K       :      17.45u       0.29s      10.34w     48 calls
JK: K1      :       9.90u       0.00s   4.936523w     83 calls
JK: K2      :       7.55u       0.29s   5.406086w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000050w     47 calls
DIISManager::add_entry:       0.25u       0.02s   0.271764w     46 calls
DIISManager::extrapolate:       0.65u       0.13s   1.904241w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.64u       0.12s   1.892290w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001627w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.010024w     45 calls
HF: Form G  :      76.67u       1.08s      66.93w     12 calls
RKS: Form V :      57.54u       0.28s      55.48w     12 calls
V: D        :       0.01u       0.01s   0.005528w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000604w     12 calls
V: V        :      57.53u       0.26s      55.47w     12 calls
Properties  :      35.80u       0.16s      34.46w   3540 calls
Points      :      25.32u       0.06s      24.05w   3540 calls
Functional  :      11.52u       0.05s      11.07w   3540 calls
V_XC        :      10.18u       0.04s   9.922733w   3540 calls
LSDA        :       8.33u       0.04s   8.035234w   7080 calls
GGA         :       1.65u       0.00s   1.723784w   3540 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     12 calls
HF: Form F  :       0.00u       0.00s   0.001702w     12 calls
HF: DIIS    :       1.01u       0.15s   2.233239w     12 calls
HF: Form C  :       0.28u       0.03s   0.172559w     12 calls
HF: Form D  :       0.01u       0.00s   0.005748w     12 calls

***********************************************************
