
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 22:13:12 2018
Timers Off: Mon Apr 23 22:14:29 2018

Wall Time:       77.00 seconds

V: Grid     :       1.13u       0.02s 1.15160600w      1 call
JK: (A|mn)  :       6.73u       0.00s   3.363936w      6 calls
JK: (A|Q)^-1/2:       1.64u       0.08s   1.277361w      6 calls
JK: (Q|mn)  :       1.78u       0.00s   1.781178w      6 calls
HF: Form H  :       0.01u       0.00s 0.00232000w      1 call
HF: Form S/X:       0.02u       0.00s 0.01115800w      1 call
HF: Guess   :       0.88u       0.06s 0.47227900w      1 call
SAD Guess   :       0.88u       0.06s 0.46915900w      1 call
JK: D       :       0.00u       0.00s   0.004342w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001792w     46 calls
JK: JK      :      16.71u       0.78s   9.217808w     46 calls
JK: J       :       0.83u       0.03s   0.441231w     47 calls
JK: J1      :       0.36u       0.00s   0.210556w     81 calls
JK: J2      :       0.46u       0.02s   0.227315w     81 calls
JK: K       :      15.29u       0.24s   8.238229w     47 calls
JK: K1      :       9.74u       0.00s   4.866931w     81 calls
JK: K2      :       5.55u       0.24s   3.370495w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000042w     46 calls
DIISManager::add_entry:       0.01u       0.01s   0.010822w     45 calls
DIISManager::extrapolate:       0.71u       0.11s   1.629187w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.70u       0.11s   1.617309w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001266w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.010349w     44 calls
HF: Form G  :      74.64u       1.09s      65.08w     12 calls
RKS: Form V :      57.93u       0.32s      55.85w     12 calls
V: D        :       0.00u       0.00s   0.003993w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000814w     12 calls
V: V        :      57.93u       0.31s      55.84w     12 calls
Properties  :      37.40u       0.26s      36.23w   3552 calls
Points      :      27.74u       0.22s      27.13w   3552 calls
Functional  :      12.01u       0.01s      11.44w   3552 calls
V_XC        :       8.46u       0.04s   8.147781w   3552 calls
LSDA        :       6.42u       0.00s   6.104641w   7104 calls
GGA         :       1.95u       0.03s   1.821549w   3552 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     12 calls
HF: Form F  :       0.01u       0.00s   0.001759w     12 calls
HF: DIIS    :       0.80u       0.12s   1.679564w     12 calls
HF: Form C  :       0.21u       0.01s   0.130868w     12 calls
HF: Form D  :       0.00u       0.00s   0.004635w     12 calls

***********************************************************
