
Host: rich133-c32-33-r.pace.gatech.edu

Timers On : Mon Apr 23 21:44:40 2018
Timers Off: Mon Apr 23 21:45:49 2018

Wall Time:       69.00 seconds

V: Grid     :       0.82u       0.02s 0.84608100w      1 call
JK: (A|mn)  :       5.57u       0.00s   2.780035w      6 calls
JK: (A|Q)^-1/2:       1.38u       0.04s   1.107898w      6 calls
JK: (Q|mn)  :       1.65u       0.00s   1.644691w      6 calls
HF: Form H  :       0.00u       0.00s 0.12186900w      1 call
HF: Form S/X:       0.02u       0.00s 0.00914400w      1 call
HF: Guess   :       0.42u       0.03s 0.22353700w      1 call
SAD Guess   :       0.42u       0.03s 0.22071700w      1 call
JK: D       :       0.02u       0.00s   0.003643w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001548w     45 calls
JK: JK      :      13.70u       0.75s   7.527533w     45 calls
JK: J       :       0.88u       0.04s   0.451228w     46 calls
JK: J1      :       0.41u       0.04s   0.213776w     80 calls
JK: J2      :       0.46u       0.00s   0.234492w     80 calls
JK: K       :      12.35u       0.27s   6.603980w     46 calls
JK: K1      :       7.61u       0.00s   3.811931w     80 calls
JK: K2      :       4.74u       0.27s   2.791288w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000036w     45 calls
DIISManager::add_entry:       0.31u       0.02s   0.727671w     44 calls
DIISManager::extrapolate:       1.05u       0.14s   9.338624w     43 calls
DIISManager::extrapolate: bMatrix setup:       1.04u       0.13s   6.481843w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001064w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   2.855501w     43 calls
HF: Form G  :      58.92u       1.07s      50.91w     11 calls
RKS: Form V :      45.21u       0.32s      43.38w     11 calls
V: D        :       0.01u       0.00s   0.003447w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000725w     11 calls
V: V        :      45.20u       0.32s      43.38w     11 calls
Properties  :      29.59u       0.23s      28.23w   3245 calls
Points      :      21.24u       0.16s      20.15w   3245 calls
Functional  :       7.96u       0.00s   7.893818w   3245 calls
V_XC        :       7.64u       0.06s   7.226785w   3245 calls
LSDA        :       5.61u       0.02s   5.222103w   6490 calls
GGA         :       1.82u       0.02s   1.823997w   3245 calls
V: AO2USO   :       0.00u       0.00s   0.000015w     11 calls
HF: Form F  :       0.00u       0.00s   0.001484w     11 calls
HF: DIIS    :       1.43u       0.16s      10.10w     11 calls
HF: Form C  :       0.13u       0.00s   0.104643w     11 calls
HF: Form D  :       0.01u       0.00s   0.003710w     11 calls

***********************************************************
