
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:05:50 2018
Timers Off: Mon Apr 23 22:08:20 2018

Wall Time:      150.00 seconds

V: Grid     :       2.13u       0.06s 2.18508700w      1 call
JK: (A|mn)  :      18.01u       0.00s   9.008374w      6 calls
JK: (A|Q)^-1/2:       5.99u       0.08s   5.597753w      6 calls
JK: (Q|mn)  :       4.46u       0.00s   4.463890w      6 calls
HF: Form H  :       0.01u       0.00s 0.01011000w      1 call
HF: Form S/X:       0.08u       0.01s 0.04167900w      1 call
HF: Guess   :       0.84u       0.07s 0.45635000w      1 call
SAD Guess   :       0.84u       0.07s 0.45262100w      1 call
JK: D       :       0.02u       0.00s   0.011679w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.002754w     46 calls
JK: JK      :      39.78u       1.22s      24.05w     46 calls
JK: J       :       1.46u       0.10s   1.013416w     47 calls
JK: J1      :       0.84u       0.07s   0.544241w     82 calls
JK: J2      :       0.61u       0.03s   0.463055w     82 calls
JK: K       :      36.23u       0.39s      21.60w     47 calls
JK: K1      :      25.48u       0.00s      12.76w     82 calls
JK: K2      :      10.74u       0.39s   8.834669w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000084w     46 calls
DIISManager::add_entry:       0.13u       0.02s   0.137210w     45 calls
DIISManager::extrapolate:       0.68u       0.13s   1.781727w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.65u       0.11s   1.760407w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002112w     44 calls
DIISManager::extrapolate: form new data:       0.03u       0.02s   0.018736w     44 calls
HF: Form G  :     140.46u       1.64s     123.09w     11 calls
RKS: Form V :     100.69u       0.42s      99.03w     11 calls
V: D        :       0.01u       0.01s   0.011277w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001727w     11 calls
V: V        :     100.68u       0.40s      99.01w     11 calls
Properties  :      61.17u       0.29s      59.76w   3256 calls
Points      :      39.87u       0.18s      39.13w   3256 calls
Functional  :      15.77u       0.00s      15.91w   3256 calls
V_XC        :      23.69u       0.10s      23.29w   3256 calls
LSDA        :      18.44u       0.06s      18.09w   6512 calls
GGA         :       4.84u       0.02s   4.775720w   3256 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     11 calls
HF: Form F  :       0.01u       0.00s   0.003829w     11 calls
HF: DIIS    :       1.08u       0.16s   2.045339w     11 calls
HF: Form C  :       0.73u       0.02s   0.422881w     11 calls
HF: Form D  :       0.01u       0.00s   0.010411w     11 calls

***********************************************************
