
Host: iw-k30-11.pace.gatech.edu

Timers On : Mon Apr 23 21:55:47 2018
Timers Off: Mon Apr 23 22:01:49 2018

Wall Time:      362.00 seconds

V: Grid     :       2.38u       0.07s 2.44778100w      1 call
JK: (A|mn)  :      21.01u       0.00s      10.50w      6 calls
JK: (A|Q)^-1/2:       7.87u       0.11s   7.435521w      6 calls
JK: (Q|mn)  :       6.29u       0.00s   6.290118w      6 calls
HF: Form H  :       0.01u       0.00s 0.00769200w      1 call
HF: Form S/X:       0.08u       0.00s 0.04522800w      1 call
HF: Guess   :       1.12u       0.07s 0.59127800w      1 call
SAD Guess   :       1.11u       0.06s 0.58508000w      1 call
JK: D       :       0.05u       0.00s   0.025350w     49 calls
JK: USO2AO  :       0.00u       0.00s   0.010150w     49 calls
JK: JK      :     132.47u       2.81s      79.95w     49 calls
JK: J       :       4.57u       0.00s   4.552927w     50 calls
JK: J1      :       2.32u       0.00s   2.318462w     85 calls
JK: J2      :       2.25u       0.00s   2.210818w     85 calls
JK: K       :     121.19u       0.53s      69.10w     50 calls
JK: K1      :      99.61u       0.02s      49.84w     85 calls
JK: K2      :      21.57u       0.51s      19.26w     85 calls
JK: AO2USO  :       0.00u       0.00s   0.000139w     49 calls
DIISManager::add_entry:       0.04u       0.01s   0.032508w     48 calls
DIISManager::extrapolate:       0.58u       0.13s   0.885940w     47 calls
DIISManager::extrapolate: bMatrix setup:       0.53u       0.09s   0.839532w     47 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.004363w     47 calls
DIISManager::extrapolate: form new data:       0.05u       0.04s   0.041222w     47 calls
HF: Form G  :     382.89u       3.31s     328.25w     14 calls
RKS: Form V :     250.36u       0.50s     248.25w     14 calls
V: D        :       0.04u       0.00s   0.020216w     14 calls
V: USO2AO   :       0.00u       0.00s   0.003883w     14 calls
V: V        :     250.29u       0.49s     248.21w     14 calls
Properties  :     162.14u       0.34s     160.70w   4116 calls
Points      :     105.15u       0.22s     104.19w   4116 calls
Functional  :      23.68u       0.01s      24.02w   4116 calls
V_XC        :      64.26u       0.13s      63.34w   4116 calls
LSDA        :      45.79u       0.03s      44.92w   8232 calls
GGA         :      17.35u       0.04s      17.15w   4116 calls
V: AO2USO   :       0.00u       0.00s   0.000090w     14 calls
HF: Form F  :       0.02u       0.01s   0.011717w     14 calls
HF: DIIS    :       1.15u       0.18s   1.184586w     14 calls
HF: Form C  :       1.29u       0.05s   0.739835w     14 calls
HF: Form D  :       0.02u       0.00s   0.021071w     14 calls

***********************************************************
