
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:02:48 2018
Timers Off: Mon Apr 23 22:05:06 2018

Wall Time:      138.00 seconds

V: Grid     :       2.05u       0.04s 2.09352300w      1 call
JK: (A|mn)  :      17.50u       0.00s   8.751109w      6 calls
JK: (A|Q)^-1/2:       5.48u       0.09s   5.105620w      6 calls
JK: (Q|mn)  :       4.08u       0.00s   4.082575w      6 calls
HF: Form H  :       0.00u       0.00s 0.00351100w      1 call
HF: Form S/X:       0.08u       0.01s 0.04063400w      1 call
HF: Guess   :       0.83u       0.06s 0.44563500w      1 call
SAD Guess   :       0.83u       0.06s 0.44237600w      1 call
JK: D       :       0.02u       0.01s   0.011177w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.002196w     46 calls
JK: JK      :      33.50u       0.94s      20.06w     46 calls
JK: J       :       1.27u       0.09s   0.690340w     47 calls
JK: J1      :       0.69u       0.03s   0.365329w     82 calls
JK: J2      :       0.57u       0.06s   0.320072w     82 calls
JK: K       :      30.72u       0.38s      18.38w     47 calls
JK: K1      :      20.85u       0.00s      10.43w     82 calls
JK: K2      :       9.87u       0.38s   7.951055w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000075w     46 calls
DIISManager::add_entry:       0.02u       0.01s   0.024685w     45 calls
DIISManager::extrapolate:       0.80u       0.15s   3.115483w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.78u       0.14s   3.094014w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001814w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.019186w     44 calls
HF: Form G  :     124.17u       1.30s     109.03w     11 calls
RKS: Form V :      90.67u       0.35s      88.95w     11 calls
V: D        :       0.01u       0.00s   0.010520w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000986w     11 calls
V: V        :      90.65u       0.35s      88.94w     11 calls
Properties  :      54.32u       0.27s      52.87w   3212 calls
Points      :      36.41u       0.19s      35.33w   3212 calls
Functional  :      16.67u       0.03s      16.78w   3212 calls
V_XC        :      19.58u       0.04s      19.26w   3212 calls
LSDA        :      15.96u       0.04s      15.66w   6424 calls
GGA         :       3.32u       0.00s   3.296908w   3212 calls
V: AO2USO   :       0.00u       0.00s   0.000028w     11 calls
HF: Form F  :       0.01u       0.00s   0.002331w     11 calls
HF: DIIS    :       1.01u       0.19s   3.255207w     11 calls
HF: Form C  :       0.67u       0.05s   0.407368w     11 calls
HF: Form D  :       0.00u       0.00s   0.008835w     11 calls

***********************************************************
