
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 22:04:05 2018
Timers Off: Mon Apr 23 22:05:00 2018

Wall Time:       55.00 seconds

V: Grid     :       0.82u       0.02s 0.83500900w      1 call
JK: (A|mn)  :       5.73u       0.00s   2.859664w      6 calls
JK: (A|Q)^-1/2:       1.27u       0.05s   1.014069w      6 calls
JK: (Q|mn)  :       1.42u       0.00s   1.420839w      6 calls
HF: Form H  :       0.00u       0.01s 0.03458100w      1 call
HF: Form S/X:       0.01u       0.00s 0.00894400w      1 call
HF: Guess   :       0.42u       0.03s 0.22486900w      1 call
SAD Guess   :       0.41u       0.03s 0.22209300w      1 call
JK: D       :       0.02u       0.00s   0.003654w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001608w     45 calls
JK: JK      :      12.91u       0.75s   7.123683w     45 calls
JK: J       :       0.72u       0.01s   0.386583w     46 calls
JK: J1      :       0.33u       0.00s   0.184354w     80 calls
JK: J2      :       0.39u       0.01s   0.199687w     80 calls
JK: K       :      11.67u       0.33s   6.274179w     46 calls
JK: K1      :       6.99u       0.02s   3.503758w     80 calls
JK: K2      :       4.68u       0.31s   2.769732w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000041w     45 calls
DIISManager::add_entry:       0.21u       0.02s   0.563292w     44 calls
DIISManager::extrapolate:       0.66u       0.10s   1.168368w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.65u       0.09s   1.158931w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000995w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.008213w     43 calls
HF: Form G  :      52.64u       1.05s      44.97w     11 calls
RKS: Form V :      39.71u       0.30s      37.84w     11 calls
V: D        :       0.01u       0.00s   0.003436w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000741w     11 calls
V: V        :      39.68u       0.30s      37.84w     11 calls
Properties  :      25.53u       0.21s      24.39w   3234 calls
Points      :      18.68u       0.16s      17.95w   3234 calls
Functional  :       7.71u       0.05s   7.572630w   3234 calls
V_XC        :       6.42u       0.04s   5.844496w   3234 calls
LSDA        :       4.97u       0.02s   4.418406w   6468 calls
GGA         :       1.26u       0.02s   1.297060w   3234 calls
V: AO2USO   :       0.00u       0.00s   0.000014w     11 calls
HF: Form F  :       0.00u       0.00s   0.001593w     11 calls
HF: DIIS    :       0.90u       0.13s   1.763939w     11 calls
HF: Form C  :       0.15u       0.01s   0.100702w     11 calls
HF: Form D  :       0.01u       0.00s   0.003607w     11 calls

***********************************************************
