
Host: rich133-c32-20-r.pace.gatech.edu

Timers On : Mon Apr 23 21:42:12 2018
Timers Off: Mon Apr 23 21:43:14 2018

Wall Time:       62.00 seconds

V: Grid     :       0.81u       0.03s 0.84448200w      1 call
JK: (A|mn)  :       5.34u       0.00s   2.662225w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.05s   1.056962w      6 calls
JK: (Q|mn)  :       1.65u       0.00s   1.653205w      6 calls
HF: Form H  :       0.00u       0.00s 0.00228300w      1 call
HF: Form S/X:       0.02u       0.00s 0.00922500w      1 call
HF: Guess   :       0.43u       0.00s 0.21937200w      1 call
SAD Guess   :       0.43u       0.00s 0.21678700w      1 call
JK: D       :       0.00u       0.00s   0.003603w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001550w     45 calls
JK: JK      :      12.96u       0.68s   7.094198w     45 calls
JK: J       :       0.78u       0.04s   0.412357w     46 calls
JK: J1      :       0.39u       0.02s   0.196994w     80 calls
JK: J2      :       0.39u       0.02s   0.212692w     80 calls
JK: K       :      11.71u       0.20s   6.232394w     46 calls
JK: K1      :       6.95u       0.00s   3.476781w     80 calls
JK: K2      :       4.76u       0.20s   2.754931w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     45 calls
DIISManager::add_entry:       0.33u       0.05s   1.221565w     44 calls
DIISManager::extrapolate:       0.68u       0.10s   3.400086w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.67u       0.10s   3.391518w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001031w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.007317w     43 calls
HF: Form G  :      56.80u       0.86s      48.98w     11 calls
RKS: Form V :      43.84u       0.18s      41.88w     11 calls
V: D        :       0.01u       0.00s   0.003438w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000717w     11 calls
V: V        :      43.83u       0.18s      41.88w     11 calls
Properties  :      28.98u       0.14s      27.50w   3190 calls
Points      :      21.21u       0.11s      20.21w   3190 calls
Functional  :       7.85u       0.01s   7.772390w   3190 calls
V_XC        :       6.97u       0.03s   6.580738w   3190 calls
LSDA        :       5.51u       0.03s   5.108266w   6380 calls
GGA         :       1.30u       0.00s   1.316424w   3190 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     11 calls
HF: Form F  :       0.00u       0.00s   0.001461w     11 calls
HF: DIIS    :       1.09u       0.16s   4.653588w     11 calls
HF: Form C  :       0.13u       0.00s   0.104610w     11 calls
HF: Form D  :       0.02u       0.00s   0.003743w     11 calls

***********************************************************
