
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 21:43:14 2018
Timers Off: Mon Apr 23 21:44:32 2018

Wall Time:       78.00 seconds

V: Grid     :       1.14u       0.02s 1.15948300w      1 call
JK: (A|mn)  :       6.76u       0.00s   3.380675w      6 calls
JK: (A|Q)^-1/2:       1.69u       0.06s   1.315647w      6 calls
JK: (Q|mn)  :       1.82u       0.00s   1.819178w      6 calls
HF: Form H  :       0.00u       0.00s 0.16815800w      1 call
HF: Form S/X:       0.02u       0.00s 0.01101000w      1 call
HF: Guess   :       0.89u       0.06s 0.47299500w      1 call
SAD Guess   :       0.88u       0.06s 0.46988200w      1 call
JK: D       :       0.02u       0.00s   0.004389w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001760w     46 calls
JK: JK      :      17.10u       0.83s   9.454699w     46 calls
JK: J       :       0.85u       0.06s   0.454045w     47 calls
JK: J1      :       0.40u       0.01s   0.216426w     81 calls
JK: J2      :       0.44u       0.05s   0.234246w     81 calls
JK: K       :      15.69u       0.28s   8.462992w     47 calls
JK: K1      :      10.18u       0.00s   5.084374w     81 calls
JK: K2      :       5.51u       0.28s   3.377840w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000058w     46 calls
DIISManager::add_entry:       0.17u       0.05s   1.017021w     45 calls
DIISManager::extrapolate:       0.16u       0.03s   0.172775w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.15u       0.02s   0.160992w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001227w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.010292w     44 calls
HF: Form G  :      76.92u       1.12s      67.13w     12 calls
RKS: Form V :      59.80u       0.29s      57.67w     12 calls
V: D        :       0.02u       0.00s   0.004153w     12 calls
V: USO2AO   :       0.02u       0.00s   0.000838w     12 calls
V: V        :      59.75u       0.29s      57.67w     12 calls
Properties  :      38.30u       0.14s      37.50w   3564 calls
Points      :      28.55u       0.12s      28.13w   3564 calls
Functional  :      12.37u       0.08s      11.50w   3564 calls
V_XC        :       9.03u       0.06s   8.638897w   3564 calls
LSDA        :       6.90u       0.03s   6.511806w   7128 calls
GGA         :       1.85u       0.01s   1.891505w   3564 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     12 calls
HF: Form F  :       0.01u       0.00s   0.001767w     12 calls
HF: DIIS    :       0.41u       0.08s   1.229089w     12 calls
HF: Form C  :       0.22u       0.01s   0.134960w     12 calls
HF: Form D  :       0.00u       0.00s   0.004626w     12 calls

***********************************************************
