
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 21:28:25 2018
Timers Off: Mon Apr 23 21:29:43 2018

Wall Time:       78.00 seconds

V: Grid     :       1.13u       0.03s 1.15937900w      1 call
JK: (A|mn)  :       6.73u       0.00s   3.369034w      6 calls
JK: (A|Q)^-1/2:       1.66u       0.06s   1.296207w      6 calls
JK: (Q|mn)  :       1.74u       0.00s   1.738636w      6 calls
HF: Form H  :       0.00u       0.00s 0.34277200w      1 call
HF: Form S/X:       0.02u       0.00s 0.01139400w      1 call
HF: Guess   :       0.88u       0.07s 0.47297800w      1 call
SAD Guess   :       0.87u       0.07s 0.46978200w      1 call
JK: D       :       0.00u       0.00s   0.004322w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001725w     46 calls
JK: JK      :      16.98u       0.80s   9.369484w     46 calls
JK: J       :       0.82u       0.02s   0.433433w     47 calls
JK: J1      :       0.41u       0.01s   0.206414w     81 calls
JK: J2      :       0.41u       0.01s   0.223644w     81 calls
JK: K       :      15.58u       0.29s   8.410192w     47 calls
JK: K1      :      10.08u       0.00s   5.037952w     81 calls
JK: K2      :       5.50u       0.29s   3.371460w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000060w     46 calls
DIISManager::add_entry:       0.09u       0.00s   0.089453w     45 calls
DIISManager::extrapolate:       0.68u       0.09s   0.915583w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.67u       0.08s   0.903508w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001224w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.010561w     44 calls
HF: Form G  :      76.36u       1.09s      66.66w     12 calls
RKS: Form V :      59.38u       0.29s      57.28w     12 calls
V: D        :       0.00u       0.00s   0.004064w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000804w     12 calls
V: V        :      59.38u       0.29s      57.28w     12 calls
Properties  :      38.94u       0.21s      37.10w   3528 calls
Points      :      29.06u       0.18s      27.67w   3528 calls
Functional  :      11.75u       0.02s      11.51w   3528 calls
V_XC        :       8.64u       0.06s   8.635045w   3528 calls
LSDA        :       6.29u       0.06s   6.407540w   7056 calls
GGA         :       2.13u       0.00s   2.003485w   3528 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.01u       0.00s   0.001691w     12 calls
HF: DIIS    :       0.84u       0.09s   1.044307w     12 calls
HF: Form C  :       0.22u       0.01s   0.133719w     12 calls
HF: Form D  :       0.01u       0.00s   0.004610w     12 calls

***********************************************************
