
Host: iw-p33-31-l.pace.gatech.edu

Timers On : Mon Apr 23 21:29:21 2018
Timers Off: Mon Apr 23 21:30:38 2018

Wall Time:       77.00 seconds

V: Grid     :       1.13u       0.03s 1.15157200w      1 call
JK: (A|mn)  :       6.77u       0.00s   3.380107w      6 calls
JK: (A|Q)^-1/2:       1.63u       0.08s   1.286238w      6 calls
JK: (Q|mn)  :       1.72u       0.00s   1.722289w      6 calls
HF: Form H  :       0.01u       0.00s 0.00268300w      1 call
HF: Form S/X:       0.02u       0.00s 0.01039300w      1 call
HF: Guess   :       0.88u       0.06s 0.47266100w      1 call
SAD Guess   :       0.88u       0.06s 0.46951100w      1 call
JK: D       :       0.00u       0.00s   0.004367w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001805w     46 calls
JK: JK      :      15.18u       0.79s   8.642888w     46 calls
JK: J       :       0.80u       0.06s   0.439614w     47 calls
JK: J1      :       0.38u       0.02s   0.207170w     81 calls
JK: J2      :       0.42u       0.04s   0.229134w     81 calls
JK: K       :      13.82u       0.22s   7.664438w     47 calls
JK: K1      :       8.55u       0.00s   4.266497w     81 calls
JK: K2      :       5.27u       0.22s   3.397143w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000047w     46 calls
DIISManager::add_entry:       0.26u       0.04s   0.376972w     45 calls
DIISManager::extrapolate:       0.47u       0.03s   0.504263w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.42u       0.02s   0.444100w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001260w     44 calls
DIISManager::extrapolate: form new data:       0.05u       0.01s   0.058636w     44 calls
HF: Form G  :      72.49u       1.03s      64.16w     12 calls
RKS: Form V :      57.32u       0.24s      55.51w     12 calls
V: D        :       0.01u       0.00s   0.004066w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000824w     12 calls
V: V        :      57.28u       0.22s      55.51w     12 calls
Properties  :      36.98u       0.15s      35.93w   3576 calls
Points      :      28.10u       0.10s      26.95w   3576 calls
Functional  :      12.13u       0.01s      11.47w   3576 calls
V_XC        :       8.15u       0.04s   8.068151w   3576 calls
LSDA        :       6.03u       0.03s   6.018608w   7152 calls
GGA         :       1.92u       0.00s   1.833665w   3576 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     12 calls
HF: Form F  :       0.00u       0.00s   0.001727w     12 calls
HF: DIIS    :       0.77u       0.08s   0.920944w     12 calls
HF: Form C  :       0.25u       0.03s   0.133502w     12 calls
HF: Form D  :       0.00u       0.00s   0.004674w     12 calls

***********************************************************
