
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 21:49:15 2018
Timers Off: Mon Apr 23 21:50:55 2018

Wall Time:      100.00 seconds

V: Grid     :       0.76u       0.02s 0.78713800w      1 call
JK: (A|mn)  :       5.43u       0.00s   2.712094w      6 calls
JK: (A|Q)^-1/2:       1.28u       0.04s   0.999398w      6 calls
JK: (Q|mn)  :       1.60u       0.00s   1.600668w      6 calls
HF: Form H  :       0.00u       0.00s 0.00305700w      1 call
HF: Form S/X:       0.02u       0.00s 0.00948500w      1 call
HF: Guess   :       0.45u       0.03s 0.23904500w      1 call
SAD Guess   :       0.45u       0.03s 0.23644800w      1 call
JK: D       :       0.00u       0.00s   0.005331w     51 calls
JK: USO2AO  :       0.01u       0.00s   0.002419w     51 calls
JK: JK      :      18.34u       1.16s      10.07w     51 calls
JK: J       :       1.13u       0.08s   0.607185w     52 calls
JK: J1      :       0.54u       0.03s   0.288873w     86 calls
JK: J2      :       0.59u       0.05s   0.314376w     86 calls
JK: K       :      16.49u       0.42s   8.772826w     52 calls
JK: K1      :       9.50u       0.00s   4.752435w     86 calls
JK: K2      :       6.99u       0.42s   4.019455w     86 calls
JK: AO2USO  :       0.00u       0.00s   0.000048w     51 calls
DIISManager::add_entry:       0.21u       0.02s   3.451414w     50 calls
DIISManager::extrapolate:       1.05u       0.16s      12.28w     49 calls
DIISManager::extrapolate: bMatrix setup:       0.87u       0.13s      11.94w     49 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001502w     49 calls
DIISManager::extrapolate: form new data:       0.18u       0.03s   0.341494w     49 calls
HF: Form G  :      80.43u       1.62s      69.30w     17 calls
RKS: Form V :      62.08u       0.46s      59.22w     17 calls
V: D        :       0.02u       0.00s   0.005088w     17 calls
V: USO2AO   :       0.00u       0.00s   0.001151w     17 calls
V: V        :      62.05u       0.46s      59.21w     17 calls
Properties  :      40.44u       0.35s      38.50w   4998 calls
Points      :      29.90u       0.26s      28.61w   4998 calls
Functional  :      12.25u       0.06s      11.45w   4998 calls
V_XC        :       9.33u       0.04s   9.218930w   4998 calls
LSDA        :       7.50u       0.03s   7.305399w   9996 calls
GGA         :       1.69u       0.01s   1.724024w   4998 calls
V: AO2USO   :       0.00u       0.00s   0.000027w     17 calls
HF: Form F  :       0.00u       0.00s   0.002460w     17 calls
HF: DIIS    :       1.33u       0.19s      15.78w     17 calls
HF: Form C  :       0.21u       0.03s   0.150213w     17 calls
HF: Form D  :       0.02u       0.00s   0.004861w     17 calls

***********************************************************
