
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 22:01:45 2018
Timers Off: Mon Apr 23 22:02:47 2018

Wall Time:       62.00 seconds

V: Grid     :       0.78u       0.02s 0.80479900w      1 call
JK: (A|mn)  :       5.77u       0.00s   2.883834w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.06s   1.071951w      6 calls
JK: (Q|mn)  :       1.51u       0.00s   1.505278w      6 calls
HF: Form H  :       0.00u       0.00s 0.01237600w      1 call
HF: Form S/X:       0.02u       0.00s 0.00952200w      1 call
HF: Guess   :       0.43u       0.02s 0.22882100w      1 call
SAD Guess   :       0.43u       0.02s 0.22603600w      1 call
JK: D       :       0.01u       0.00s   0.003857w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001742w     46 calls
JK: JK      :      14.11u       0.77s   7.723160w     46 calls
JK: J       :       0.79u       0.02s   0.420765w     47 calls
JK: J1      :       0.36u       0.00s   0.200453w     81 calls
JK: J2      :       0.43u       0.02s   0.217461w     81 calls
JK: K       :      12.79u       0.30s   6.798259w     47 calls
JK: K1      :       7.70u       0.01s   3.847324w     81 calls
JK: K2      :       5.09u       0.29s   2.950215w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000042w     46 calls
DIISManager::add_entry:       0.23u       0.01s   0.667192w     45 calls
DIISManager::extrapolate:       0.69u       0.11s   2.017233w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.69u       0.10s   2.007809w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001075w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.008120w     44 calls
HF: Form G  :      59.63u       1.04s      51.14w     12 calls
RKS: Form V :      45.52u       0.27s      43.41w     12 calls
V: D        :       0.00u       0.00s   0.003662w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000805w     12 calls
V: V        :      45.52u       0.27s      43.41w     12 calls
Properties  :      29.39u       0.15s      28.10w   3456 calls
Points      :      21.32u       0.12s      20.39w   3456 calls
Functional  :       8.61u       0.04s   8.228467w   3456 calls
V_XC        :       7.50u       0.08s   7.044785w   3456 calls
LSDA        :       5.62u       0.05s   5.221920w   6912 calls
GGA         :       1.65u       0.02s   1.667679w   3456 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     12 calls
HF: Form F  :       0.00u       0.00s   0.001771w     12 calls
HF: DIIS    :       0.95u       0.13s   2.718893w     12 calls
HF: Form C  :       0.18u       0.00s   0.108642w     12 calls
HF: Form D  :       0.00u       0.00s   0.003782w     12 calls

***********************************************************
