
Host: iw-k30-12.pace.gatech.edu

Timers On : Mon Apr 23 22:04:37 2018
Timers Off: Mon Apr 23 22:08:03 2018

Wall Time:      206.00 seconds

V: Grid     :       2.27u       0.04s 2.31911800w      1 call
JK: (A|mn)  :      18.32u       0.00s   9.420624w      6 calls
JK: (A|Q)^-1/2:      10.44u       0.06s   9.960300w      6 calls
JK: (Q|mn)  :       8.17u       0.00s   8.173544w      6 calls
HF: Form H  :       0.00u       0.01s 0.02842700w      1 call
HF: Form S/X:       0.11u       0.01s 0.11706900w      1 call
HF: Guess   :       1.14u       0.06s 0.65033800w      1 call
SAD Guess   :       1.13u       0.06s 0.63962600w      1 call
JK: D       :       0.02u       0.00s   0.009909w     48 calls
JK: USO2AO  :       0.00u       0.00s   0.004356w     48 calls
JK: JK      :      49.76u       1.31s      30.64w     48 calls
JK: J       :       2.69u       0.03s   2.415435w     49 calls
JK: J1      :       1.47u       0.03s   1.198146w     84 calls
JK: J2      :       1.22u       0.00s   1.210283w     84 calls
JK: K       :      43.61u       0.29s      25.87w     49 calls
JK: K1      :      31.05u       0.00s      15.69w     84 calls
JK: K2      :      12.56u       0.29s      10.17w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000122w     48 calls
DIISManager::add_entry:       0.03u       0.02s   0.022479w     47 calls
DIISManager::extrapolate:       0.95u       0.15s   3.953697w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.75u       0.11s   3.573849w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002411w     46 calls
DIISManager::extrapolate: form new data:       0.20u       0.04s   0.376742w     46 calls
HF: Form G  :     187.21u       1.63s     165.91w     13 calls
RKS: Form V :     137.41u       0.32s     135.26w     13 calls
V: D        :       0.01u       0.00s   0.010470w     13 calls
V: USO2AO   :       0.00u       0.00s   0.001220w     13 calls
V: V        :     137.40u       0.32s     135.24w     13 calls
Properties  :      83.33u       0.22s      81.74w   3796 calls
Points      :      53.43u       0.14s      52.95w   3796 calls
Functional  :      21.63u       0.03s      21.88w   3796 calls
V_XC        :      32.31u       0.05s      31.55w   3796 calls
LSDA        :      24.35u       0.02s      23.72w   7592 calls
GGA         :       7.59u       0.01s   7.425552w   3796 calls
V: AO2USO   :       0.00u       0.00s   0.000029w     13 calls
HF: Form F  :       0.01u       0.00s   0.003242w     13 calls
HF: DIIS    :       1.21u       0.18s   4.094714w     13 calls
HF: Form C  :       0.72u       0.03s   0.460237w     13 calls
HF: Form D  :       0.03u       0.00s   0.009309w     13 calls

***********************************************************
