
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 21:52:32 2018
Timers Off: Mon Apr 23 21:54:01 2018

Wall Time:       89.00 seconds

V: Grid     :       1.15u       0.03s 1.17748800w      1 call
JK: (A|mn)  :       7.29u       0.00s   3.646966w      6 calls
JK: (A|Q)^-1/2:       2.22u       0.09s   1.874318w      6 calls
JK: (Q|mn)  :       3.17u       0.00s   3.166564w      6 calls
HF: Form H  :       0.00u       0.01s 0.03914000w      1 call
HF: Form S/X:       0.03u       0.00s 0.01489200w      1 call
HF: Guess   :       0.79u       0.08s 0.43649200w      1 call
SAD Guess   :       0.79u       0.08s 0.43349900w      1 call
JK: D       :       0.00u       0.00s   0.005780w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001300w     47 calls
JK: JK      :      20.03u       0.93s      11.95w     47 calls
JK: J       :       0.85u       0.08s   0.461254w     48 calls
JK: J1      :       0.42u       0.02s   0.224622w     83 calls
JK: J2      :       0.42u       0.06s   0.233612w     83 calls
JK: K       :      18.32u       0.38s      10.83w     48 calls
JK: K1      :      10.85u       0.01s   5.422377w     83 calls
JK: K2      :       7.46u       0.37s   5.409821w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     47 calls
DIISManager::add_entry:       0.18u       0.03s   0.376691w     46 calls
DIISManager::extrapolate:       0.58u       0.09s   1.653418w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.56u       0.09s   1.642335w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001592w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.009227w     45 calls
HF: Form G  :      83.91u       1.25s      73.78w     12 calls
RKS: Form V :      63.87u       0.33s      61.82w     12 calls
V: D        :       0.01u       0.01s   0.005645w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000631w     12 calls
V: V        :      63.86u       0.32s      61.81w     12 calls
Properties  :      40.33u       0.21s      39.12w   3504 calls
Points      :      27.83u       0.12s      26.97w   3504 calls
Functional  :      11.29u       0.04s      11.08w   3504 calls
V_XC        :      12.19u       0.06s      11.59w   3504 calls
LSDA        :      10.19u       0.04s   9.501085w   7008 calls
GGA         :       1.85u       0.02s   1.896652w   3504 calls
V: AO2USO   :       0.00u       0.00s   0.000016w     12 calls
HF: Form F  :       0.01u       0.00s   0.001650w     12 calls
HF: DIIS    :       0.86u       0.14s   2.086970w     12 calls
HF: Form C  :       0.28u       0.02s   0.176663w     12 calls
HF: Form D  :       0.02u       0.00s   0.005617w     12 calls

***********************************************************
