
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 21:42:42 2018
Timers Off: Mon Apr 23 21:44:02 2018

Wall Time:       80.00 seconds

V: Grid     :       1.12u       0.03s 1.15410600w      1 call
JK: (A|mn)  :       6.69u       0.00s   3.340350w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.07s   1.333149w      6 calls
JK: (Q|mn)  :       1.85u       0.00s   1.851123w      6 calls
HF: Form H  :       0.00u       0.00s 0.14187900w      1 call
HF: Form S/X:       0.02u       0.00s 0.01095600w      1 call
HF: Guess   :       0.89u       0.05s 0.47006500w      1 call
SAD Guess   :       0.88u       0.05s 0.46695400w      1 call
JK: D       :       0.02u       0.00s   0.004327w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001755w     46 calls
JK: JK      :      15.29u       0.87s   8.569118w     46 calls
JK: J       :       0.87u       0.03s   0.460612w     47 calls
JK: J1      :       0.40u       0.01s   0.218345w     81 calls
JK: J2      :       0.47u       0.02s   0.238864w     81 calls
JK: K       :      13.88u       0.32s   7.571962w     47 calls
JK: K1      :       8.37u       0.01s   4.188928w     81 calls
JK: K2      :       5.51u       0.31s   3.382246w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000050w     46 calls
DIISManager::add_entry:       0.12u       0.01s   0.131405w     45 calls
DIISManager::extrapolate:       0.76u       0.10s   2.801036w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.75u       0.10s   2.789079w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001254w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.010447w     44 calls
HF: Form G  :      75.19u       1.10s      66.28w     12 calls
RKS: Form V :      59.87u       0.23s      57.70w     12 calls
V: D        :       0.01u       0.00s   0.004133w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000837w     12 calls
V: V        :      59.85u       0.23s      57.69w     12 calls
Properties  :      39.01u       0.15s      37.68w   3480 calls
Points      :      29.69u       0.12s      28.45w   3480 calls
Functional  :      12.01u       0.05s      11.49w   3480 calls
V_XC        :       8.76u       0.03s   8.491099w   3480 calls
LSDA        :       6.78u       0.03s   6.564289w   6960 calls
GGA         :       1.81u       0.00s   1.716176w   3480 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     12 calls
HF: Form F  :       0.01u       0.00s   0.001791w     12 calls
HF: DIIS    :       0.96u       0.11s   2.972038w     12 calls
HF: Form C  :       0.21u       0.00s   0.132573w     12 calls
HF: Form D  :       0.00u       0.00s   0.004380w     12 calls

***********************************************************
