
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 21:49:15 2018
Timers Off: Mon Apr 23 21:50:28 2018

Wall Time:       73.00 seconds

V: Grid     :       0.79u       0.01s 0.80358300w      1 call
JK: (A|mn)  :       5.49u       0.00s   2.743379w      6 calls
JK: (A|Q)^-1/2:       1.31u       0.06s   1.036447w      6 calls
JK: (Q|mn)  :       1.57u       0.00s   1.560620w      6 calls
HF: Form H  :       0.00u       0.00s 0.00241600w      1 call
HF: Form S/X:       0.01u       0.00s 0.00869800w      1 call
HF: Guess   :       0.44u       0.03s 0.23380700w      1 call
SAD Guess   :       0.44u       0.03s 0.23121500w      1 call
JK: D       :       0.01u       0.00s   0.003479w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001572w     45 calls
JK: JK      :      12.59u       0.72s   6.820987w     45 calls
JK: J       :       0.72u       0.05s   0.385516w     46 calls
JK: J1      :       0.33u       0.01s   0.184046w     80 calls
JK: J2      :       0.39u       0.04s   0.198850w     80 calls
JK: K       :      11.42u       0.23s   5.982591w     46 calls
JK: K1      :       6.79u       0.01s   3.398592w     80 calls
JK: K2      :       4.63u       0.22s   2.583300w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000041w     45 calls
DIISManager::add_entry:       0.54u       0.05s   3.309168w     44 calls
DIISManager::extrapolate:       0.43u       0.07s   1.842756w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.43u       0.06s   1.834350w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001003w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.007186w     43 calls
HF: Form G  :      55.24u       0.95s      47.49w     11 calls
RKS: Form V :      42.63u       0.23s      40.66w     11 calls
V: D        :       0.00u       0.00s   0.003246w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000735w     11 calls
V: V        :      42.63u       0.23s      40.66w     11 calls
Properties  :      27.74u       0.16s      26.60w   3234 calls
Points      :      20.02u       0.14s      19.24w   3234 calls
Functional  :       7.56u       0.06s   7.383686w   3234 calls
V_XC        :       7.30u       0.01s   6.651227w   3234 calls
LSDA        :       5.57u       0.01s   5.031397w   6468 calls
GGA         :       1.60u       0.00s   1.468235w   3234 calls
V: AO2USO   :       0.00u       0.00s   0.000017w     11 calls
HF: Form F  :       0.00u       0.00s   0.001630w     11 calls
HF: DIIS    :       1.04u       0.12s   5.181915w     11 calls
HF: Form C  :       0.14u       0.01s   0.096289w     11 calls
HF: Form D  :       0.01u       0.00s   0.003311w     11 calls

***********************************************************
