
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 21:42:43 2018
Timers Off: Mon Apr 23 21:44:14 2018

Wall Time:       91.00 seconds

V: Grid     :       1.14u       0.02s 1.15979700w      1 call
JK: (A|mn)  :       7.34u       0.00s   3.659034w      6 calls
JK: (A|Q)^-1/2:       2.23u       0.06s   1.859721w      6 calls
JK: (Q|mn)  :       3.17u       0.00s   3.168007w      6 calls
HF: Form H  :       0.00u       0.01s 0.00262700w      1 call
HF: Form S/X:       0.03u       0.00s 0.01412800w      1 call
HF: Guess   :       0.82u       0.05s 0.43652400w      1 call
SAD Guess   :       0.81u       0.05s 0.43350400w      1 call
JK: D       :       0.00u       0.00s   0.005879w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001391w     47 calls
JK: JK      :      21.65u       0.94s      12.76w     47 calls
JK: J       :       0.93u       0.10s   0.510567w     48 calls
JK: J1      :       0.44u       0.07s   0.248900w     83 calls
JK: J2      :       0.48u       0.03s   0.258323w     83 calls
JK: K       :      19.82u       0.36s      11.57w     48 calls
JK: K1      :      12.30u       0.00s   6.146980w     83 calls
JK: K2      :       7.52u       0.36s   5.423439w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000061w     47 calls
DIISManager::add_entry:       0.19u       0.03s   0.257215w     46 calls
DIISManager::extrapolate:       0.59u       0.13s   2.260395w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.58u       0.13s   2.247949w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001612w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.010523w     45 calls
HF: Form G  :      87.20u       1.33s      76.34w     12 calls
RKS: Form V :      65.56u       0.39s      63.58w     12 calls
V: D        :       0.00u       0.01s   0.005563w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000659w     12 calls
V: V        :      65.56u       0.38s      63.57w     12 calls
Properties  :      41.79u       0.19s      40.11w   3468 calls
Points      :      28.19u       0.12s      27.28w   3468 calls
Functional  :      11.47u       0.05s      11.12w   3468 calls
V_XC        :      12.26u       0.11s      12.31w   3468 calls
LSDA        :      10.10u       0.08s   9.986626w   6936 calls
GGA         :       2.04u       0.03s   2.121499w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.001728w     12 calls
HF: DIIS    :       0.88u       0.16s   2.574970w     12 calls
HF: Form C  :       0.30u       0.01s   0.176047w     12 calls
HF: Form D  :       0.00u       0.01s   0.005668w     12 calls

***********************************************************
