
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 22:11:57 2018
Timers Off: Mon Apr 23 22:13:09 2018

Wall Time:       72.00 seconds

V: Grid     :       1.12u       0.03s 1.15602300w      1 call
JK: (A|mn)  :       6.73u       0.00s   3.365188w      6 calls
JK: (A|Q)^-1/2:       1.69u       0.07s   1.322694w      6 calls
JK: (Q|mn)  :       1.76u       0.00s   1.753789w      6 calls
HF: Form H  :       0.00u       0.00s 0.16757300w      1 call
HF: Form S/X:       0.02u       0.00s 0.01067300w      1 call
HF: Guess   :       0.88u       0.07s 0.47196900w      1 call
SAD Guess   :       0.88u       0.07s 0.46875900w      1 call
JK: D       :       0.01u       0.00s   0.004060w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001651w     45 calls
JK: JK      :      14.69u       0.82s   8.212686w     45 calls
JK: J       :       0.78u       0.04s   0.407319w     46 calls
JK: J1      :       0.39u       0.02s   0.193109w     80 calls
JK: J2      :       0.39u       0.02s   0.211098w     80 calls
JK: K       :      13.41u       0.33s   7.308402w     46 calls
JK: K1      :       8.37u       0.00s   4.177589w     80 calls
JK: K2      :       5.04u       0.33s   3.130023w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000052w     45 calls
DIISManager::add_entry:       0.39u       0.03s   0.920893w     44 calls
DIISManager::extrapolate:       0.55u       0.11s   1.229807w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.52u       0.11s   1.219836w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001223w     43 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.008493w     43 calls
HF: Form G  :      67.62u       1.17s      59.29w     11 calls
RKS: Form V :      52.92u       0.35s      51.07w     11 calls
V: D        :       0.00u       0.00s   0.003754w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000765w     11 calls
V: V        :      52.92u       0.34s      51.06w     11 calls
Properties  :      34.52u       0.25s      32.94w   3267 calls
Points      :      25.85u       0.21s      24.61w   3267 calls
Functional  :      10.68u       0.05s      10.54w   3267 calls
V_XC        :       7.70u       0.03s   7.560466w   3267 calls
LSDA        :       5.77u       0.01s   5.610823w   6534 calls
GGA         :       1.77u       0.00s   1.748011w   3267 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     11 calls
HF: Form F  :       0.00u       0.00s   0.001679w     11 calls
HF: DIIS    :       0.98u       0.14s   2.186946w     11 calls
HF: Form C  :       0.19u       0.01s   0.122117w     11 calls
HF: Form D  :       0.00u       0.00s   0.004208w     11 calls

***********************************************************
