
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:31:36 2018
Timers Off: Mon Apr 23 21:32:56 2018

Wall Time:       80.00 seconds

V: Grid     :       1.14u       0.02s 1.16191800w      1 call
JK: (A|mn)  :       6.78u       0.00s   3.388454w      6 calls
JK: (A|Q)^-1/2:       1.69u       0.05s   1.319372w      6 calls
JK: (Q|mn)  :       1.66u       0.00s   1.659847w      6 calls
HF: Form H  :       0.00u       0.00s 0.00236800w      1 call
HF: Form S/X:       0.02u       0.00s 0.01107400w      1 call
HF: Guess   :       0.91u       0.04s 0.47408400w      1 call
SAD Guess   :       0.90u       0.03s 0.47095500w      1 call
JK: D       :       0.01u       0.00s   0.004621w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001880w     47 calls
JK: JK      :      16.40u       0.84s   9.171548w     47 calls
JK: J       :       0.84u       0.08s   0.442949w     48 calls
JK: J1      :       0.38u       0.06s   0.211016w     82 calls
JK: J2      :       0.43u       0.02s   0.228557w     82 calls
JK: K       :      15.00u       0.24s   8.166121w     48 calls
JK: K1      :       9.07u       0.00s   4.534437w     82 calls
JK: K2      :       5.93u       0.24s   3.630853w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     47 calls
DIISManager::add_entry:       0.33u       0.05s   1.229622w     46 calls
DIISManager::extrapolate:       0.41u       0.08s   1.274206w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.39u       0.07s   1.260848w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001326w     45 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.011759w     45 calls
HF: Form G  :      76.70u       1.21s      67.30w     13 calls
RKS: Form V :      60.29u       0.37s      58.12w     13 calls
V: D        :       0.01u       0.00s   0.004344w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000868w     13 calls
V: V        :      60.27u       0.37s      58.11w     13 calls
Properties  :      38.23u       0.22s      37.19w   3939 calls
Points      :      28.82u       0.16s      27.82w   3939 calls
Functional  :      13.06u       0.07s      12.43w   3939 calls
V_XC        :       8.96u       0.06s   8.464094w   3939 calls
LSDA        :       6.68u       0.02s   6.203867w   7878 calls
GGA         :       2.08u       0.02s   2.028629w   3939 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     13 calls
HF: Form F  :       0.00u       0.00s   0.001900w     13 calls
HF: DIIS    :       0.82u       0.14s   2.546699w     13 calls
HF: Form C  :       0.24u       0.01s   0.141995w     13 calls
HF: Form D  :       0.02u       0.00s   0.004993w     13 calls

***********************************************************
