
Host: iw-p31-30-r.pace.gatech.edu

Timers On : Mon Apr 23 21:59:58 2018
Timers Off: Mon Apr 23 22:01:21 2018

Wall Time:       83.00 seconds

V: Grid     :       1.13u       0.03s 1.15984600w      1 call
JK: (A|mn)  :       7.22u       0.00s   3.606931w      6 calls
JK: (A|Q)^-1/2:       2.24u       0.06s   1.852853w      6 calls
JK: (Q|mn)  :       2.97u       0.00s   2.969292w      6 calls
HF: Form H  :       0.00u       0.00s 0.00447000w      1 call
HF: Form S/X:       0.03u       0.00s 0.01562000w      1 call
HF: Guess   :       0.81u       0.05s 0.43483000w      1 call
SAD Guess   :       0.80u       0.05s 0.43183900w      1 call
JK: D       :       0.02u       0.00s   0.005752w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001277w     47 calls
JK: JK      :      19.52u       0.77s      11.64w     47 calls
JK: J       :       0.81u       0.07s   0.427096w     48 calls
JK: J1      :       0.36u       0.03s   0.200230w     83 calls
JK: J2      :       0.44u       0.04s   0.223989w     83 calls
JK: K       :      17.85u       0.27s      10.55w     48 calls
JK: K1      :      10.29u       0.00s   5.144066w     83 calls
JK: K2      :       7.56u       0.27s   5.409301w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000062w     47 calls
DIISManager::add_entry:       0.21u       0.04s   0.278669w     46 calls
DIISManager::extrapolate:       0.46u       0.08s   1.361352w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.43u       0.07s   1.349539w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001634w     45 calls
DIISManager::extrapolate: form new data:       0.03u       0.01s   0.009855w     45 calls
HF: Form G  :      78.87u       1.09s      68.92w     12 calls
RKS: Form V :      59.33u       0.32s      57.27w     12 calls
V: D        :       0.00u       0.00s   0.005528w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000606w     12 calls
V: V        :      59.31u       0.32s      57.26w     12 calls
Properties  :      37.38u       0.19s      35.84w   3468 calls
Points      :      25.70u       0.09s      25.01w   3468 calls
Functional  :      11.31u       0.02s      11.07w   3468 calls
V_XC        :      10.60u       0.07s      10.33w   3468 calls
LSDA        :       8.59u       0.06s   8.417644w   6936 calls
GGA         :       1.77u       0.01s   1.738421w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     12 calls
HF: Form F  :       0.00u       0.00s   0.001951w     12 calls
HF: DIIS    :       0.78u       0.12s   1.696904w     12 calls
HF: Form C  :       0.28u       0.01s   0.174525w     12 calls
HF: Form D  :       0.01u       0.00s   0.005545w     12 calls

***********************************************************
