
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:49:54 2018
Timers Off: Mon Apr 23 21:51:11 2018

Wall Time:       77.00 seconds

V: Grid     :       1.13u       0.03s 1.15778800w      1 call
JK: (A|mn)  :       6.80u       0.00s   3.397010w      6 calls
JK: (A|Q)^-1/2:       1.69u       0.07s   1.306598w      6 calls
JK: (Q|mn)  :       1.85u       0.00s   1.834309w      6 calls
HF: Form H  :       0.00u       0.00s 0.00196400w      1 call
HF: Form S/X:       0.02u       0.00s 0.00996100w      1 call
HF: Guess   :       0.88u       0.06s 0.47090900w      1 call
SAD Guess   :       0.88u       0.06s 0.46774000w      1 call
JK: D       :       0.01u       0.00s   0.003942w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001578w     45 calls
JK: JK      :      15.03u       0.80s   8.341098w     45 calls
JK: J       :       0.75u       0.05s   0.410340w     46 calls
JK: J1      :       0.35u       0.02s   0.195802w     80 calls
JK: J2      :       0.40u       0.03s   0.211417w     80 calls
JK: K       :      13.77u       0.32s   7.459796w     46 calls
JK: K1      :       8.72u       0.01s   4.361745w     80 calls
JK: K2      :       5.04u       0.31s   3.097339w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000042w     45 calls
DIISManager::add_entry:       0.21u       0.02s   2.314223w     44 calls
DIISManager::extrapolate:       0.63u       0.10s   1.964013w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.63u       0.09s   1.954576w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001160w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.008019w     43 calls
HF: Form G  :      71.04u       1.07s      62.42w     11 calls
RKS: Form V :      55.99u       0.27s      54.07w     11 calls
V: D        :       0.00u       0.00s   0.003718w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000715w     11 calls
V: V        :      55.99u       0.27s      54.06w     11 calls
Properties  :      36.27u       0.16s      35.19w   3223 calls
Points      :      26.49u       0.12s      26.00w   3223 calls
Functional  :      11.09u       0.03s      10.56w   3223 calls
V_XC        :       8.57u       0.07s   8.290372w   3223 calls
LSDA        :       6.38u       0.04s   6.244717w   6446 calls
GGA         :       1.96u       0.02s   1.830725w   3223 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     11 calls
HF: Form F  :       0.00u       0.00s   0.001529w     11 calls
HF: DIIS    :       0.90u       0.12s   4.313764w     11 calls
HF: Form C  :       0.19u       0.01s   0.119963w     11 calls
HF: Form D  :       0.00u       0.00s   0.004234w     11 calls

***********************************************************
