
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:56:11 2018
Timers Off: Mon Apr 23 21:59:42 2018

Wall Time:      211.00 seconds

V: Grid     :       2.46u       0.05s 2.51143700w      1 call
JK: (A|mn)  :      18.61u       0.00s   9.309443w      6 calls
JK: (A|Q)^-1/2:       7.18u       0.11s   6.816192w      6 calls
JK: (Q|mn)  :       6.52u       0.00s   6.528868w      6 calls
HF: Form H  :       0.00u       0.01s 0.00610200w      1 call
HF: Form S/X:       0.07u       0.01s 0.03976700w      1 call
HF: Guess   :       0.86u       0.08s 0.47340600w      1 call
SAD Guess   :       0.86u       0.08s 0.46970100w      1 call
JK: D       :       0.02u       0.01s   0.014381w     47 calls
JK: USO2AO  :       0.02u       0.00s   0.003352w     47 calls
JK: JK      :      44.38u       1.34s      28.86w     47 calls
JK: J       :       1.84u       0.11s   1.079758w     48 calls
JK: J1      :       1.04u       0.05s   0.562366w     82 calls
JK: J2      :       0.78u       0.06s   0.509491w     82 calls
JK: K       :      40.46u       0.38s      26.31w     48 calls
JK: K1      :      23.84u       0.00s      11.93w     82 calls
JK: K2      :      16.62u       0.38s      14.37w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000100w     47 calls
DIISManager::add_entry:       0.01u       0.00s   0.024749w     46 calls
DIISManager::extrapolate:       0.67u       0.13s   1.951119w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.63u       0.13s   1.923157w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002660w     45 calls
DIISManager::extrapolate: form new data:       0.04u       0.00s   0.024704w     45 calls
HF: Form G  :     196.97u       1.82s     179.49w     13 calls
RKS: Form V :     152.57u       0.47s     150.61w     13 calls
V: D        :       0.01u       0.00s   0.013468w     13 calls
V: USO2AO   :       0.00u       0.00s   0.001750w     13 calls
V: V        :     152.54u       0.47s     150.59w     13 calls
Properties  :      93.09u       0.29s      91.65w   3874 calls
Points      :      59.89u       0.15s      58.98w   3874 calls
Functional  :      22.12u       0.03s      22.19w   3874 calls
V_XC        :      37.24u       0.14s      36.69w   3874 calls
LSDA        :      30.79u       0.12s      30.11w   7748 calls
GGA         :       5.91u       0.01s   6.018177w   3874 calls
V: AO2USO   :       0.00u       0.00s   0.000040w     13 calls
HF: Form F  :       0.01u       0.01s   0.003917w     13 calls
HF: DIIS    :       1.02u       0.16s   2.143246w     13 calls
HF: Form C  :       0.96u       0.10s   0.581974w     13 calls
HF: Form D  :       0.01u       0.00s   0.013224w     13 calls

***********************************************************
