
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:54:21 2018
Timers Off: Mon Apr 23 21:55:53 2018

Wall Time:       92.00 seconds

V: Grid     :       1.14u       0.02s 1.15851500w      1 call
JK: (A|mn)  :       6.76u       0.00s   3.373801w      6 calls
JK: (A|Q)^-1/2:       1.66u       0.07s   1.302180w      6 calls
JK: (Q|mn)  :       1.92u       0.00s   1.915571w      6 calls
HF: Form H  :       0.00u       0.01s 0.00397900w      1 call
HF: Form S/X:       0.02u       0.00s 0.01029200w      1 call
HF: Guess   :       0.89u       0.05s 0.47047700w      1 call
SAD Guess   :       0.88u       0.05s 0.46728700w      1 call
JK: D       :       0.02u       0.00s   0.004632w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.001875w     47 calls
JK: JK      :      17.17u       0.93s   9.604580w     47 calls
JK: J       :       0.94u       0.07s   0.503326w     48 calls
JK: J1      :       0.45u       0.04s   0.237849w     82 calls
JK: J2      :       0.49u       0.03s   0.261754w     82 calls
JK: K       :      15.64u       0.29s   8.528464w     48 calls
JK: K1      :       9.75u       0.00s   4.880584w     82 calls
JK: K2      :       5.89u       0.29s   3.647036w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000043w     47 calls
DIISManager::add_entry:       0.35u       0.07s   2.973514w     46 calls
DIISManager::extrapolate:       0.67u       0.12s   3.890597w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.67u       0.12s   3.876691w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001351w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.012259w     45 calls
HF: Form G  :      84.92u       1.25s      75.13w     13 calls
RKS: Form V :      67.72u       0.32s      65.52w     13 calls
V: D        :       0.00u       0.00s   0.004373w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000917w     13 calls
V: V        :      67.72u       0.32s      65.51w     13 calls
Properties  :      44.57u       0.26s      43.17w   3692 calls
Points      :      33.42u       0.16s      32.31w   3692 calls
Functional  :      12.64u       0.03s      12.42w   3692 calls
V_XC        :      10.45u       0.02s   9.893883w   3692 calls
LSDA        :       8.11u       0.02s   7.609173w   7384 calls
GGA         :       2.14u       0.00s   2.040204w   3692 calls
V: AO2USO   :       0.00u       0.00s   0.000028w     13 calls
HF: Form F  :       0.00u       0.00s   0.001959w     13 calls
HF: DIIS    :       1.11u       0.19s   6.906991w     13 calls
HF: Form C  :       0.23u       0.02s   0.141787w     13 calls
HF: Form D  :       0.01u       0.00s   0.005001w     13 calls

***********************************************************
