
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:36:49 2018
Timers Off: Mon Apr 23 21:41:30 2018

Wall Time:      281.00 seconds

V: Grid     :       2.21u       0.11s 2.31276200w      1 call
JK: (A|mn)  :      18.84u       0.00s   9.426238w      6 calls
JK: (A|Q)^-1/2:       6.13u       0.09s   5.762971w      6 calls
JK: (Q|mn)  :       6.24u       0.00s   6.241131w      6 calls
HF: Form H  :       0.00u       0.00s 0.00693500w      1 call
HF: Form S/X:       0.09u       0.01s 0.04720600w      1 call
HF: Guess   :       0.87u       0.03s 0.45660200w      1 call
SAD Guess   :       0.87u       0.03s 0.45239800w      1 call
JK: D       :       0.05u       0.00s   0.016143w     46 calls
JK: USO2AO  :       0.00u       0.01s   0.006111w     46 calls
JK: JK      :      87.81u       2.16s      52.69w     46 calls
JK: J       :       3.49u       0.00s   3.496624w     47 calls
JK: J1      :       1.84u       0.00s   1.852504w     82 calls
JK: J2      :       1.62u       0.00s   1.630346w     82 calls
JK: K       :      80.38u       0.42s      45.66w     47 calls
JK: K1      :      65.91u       0.02s      33.05w     82 calls
JK: K2      :      14.47u       0.40s      12.60w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000096w     46 calls
DIISManager::add_entry:       0.04u       0.01s   0.036513w     45 calls
DIISManager::extrapolate:       0.54u       0.11s   1.045534w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.53u       0.09s   1.021094w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002448w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.02s   0.021409w     44 calls
HF: Form G  :     288.27u       2.75s     251.69w     11 calls
RKS: Form V :     200.42u       0.58s     198.97w     11 calls
V: D        :       0.04u       0.00s   0.015854w     11 calls
V: USO2AO   :       0.01u       0.01s   0.002904w     11 calls
V: V        :     200.35u       0.57s     198.94w     11 calls
Properties  :     131.36u       0.49s     130.06w   3344 calls
Points      :      82.21u       0.30s      81.59w   3344 calls
Functional  :      16.59u       0.01s      17.07w   3344 calls
V_XC        :      52.26u       0.05s      51.70w   3344 calls
LSDA        :      36.91u       0.04s      36.33w   6688 calls
GGA         :      14.47u       0.00s      14.63w   3344 calls
V: AO2USO   :       0.00u       0.00s   0.000057w     11 calls
HF: Form F  :       0.00u       0.00s   0.009910w     11 calls
HF: DIIS    :       0.90u       0.16s   1.262042w     11 calls
HF: Form C  :       0.84u       0.08s   0.497443w     11 calls
HF: Form D  :       0.04u       0.00s   0.014908w     11 calls

***********************************************************
