
Host: rich133-c32-32-r.pace.gatech.edu

Timers On : Mon Apr 23 22:01:47 2018
Timers Off: Mon Apr 23 22:03:10 2018

Wall Time:       83.00 seconds

V: Grid     :       0.84u       0.03s 0.87092200w      1 call
JK: (A|mn)  :       5.89u       0.00s   2.944128w      6 calls
JK: (A|Q)^-1/2:       1.42u       0.06s   1.160615w      6 calls
JK: (Q|mn)  :       1.67u       0.00s   1.671660w      6 calls
HF: Form H  :       0.00u       0.00s 0.00476100w      1 call
HF: Form S/X:       0.02u       0.00s 0.00971600w      1 call
HF: Guess   :       0.42u       0.03s 0.22471700w      1 call
SAD Guess   :       0.41u       0.02s 0.22192200w      1 call
JK: D       :       0.00u       0.00s   0.004194w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.002697w     46 calls
JK: JK      :      20.25u       1.18s      11.16w     46 calls
JK: J       :       1.30u       0.09s   0.723217w     47 calls
JK: J1      :       0.60u       0.06s   0.341769w     81 calls
JK: J2      :       0.69u       0.03s   0.376884w     81 calls
JK: K       :      18.25u       0.31s   9.693567w     47 calls
JK: K1      :      12.94u       0.00s   6.476886w     81 calls
JK: K2      :       5.31u       0.31s   3.215732w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     46 calls
DIISManager::add_entry:       0.18u       0.03s   0.724755w     45 calls
DIISManager::extrapolate:       0.79u       0.10s   3.416426w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.60u       0.07s   3.085124w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001232w     44 calls
DIISManager::extrapolate: form new data:       0.18u       0.03s   0.329818w     44 calls
HF: Form G  :      80.14u       1.52s      69.00w     12 calls
RKS: Form V :      59.88u       0.34s      57.83w     12 calls
V: D        :       0.01u       0.00s   0.003937w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000903w     12 calls
V: V        :      59.86u       0.34s      57.83w     12 calls
Properties  :      40.05u       0.22s      38.56w   3468 calls
Points      :      28.13u       0.21s      26.99w   3468 calls
Functional  :       8.85u       0.07s   8.716864w   3468 calls
V_XC        :      10.89u       0.03s      10.52w   3468 calls
LSDA        :       7.35u       0.03s   7.093967w   6936 calls
GGA         :       3.21u       0.00s   3.154711w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.002305w     12 calls
HF: DIIS    :       1.02u       0.13s   4.180351w     12 calls
HF: Form C  :       0.20u       0.02s   0.123682w     12 calls
HF: Form D  :       0.00u       0.00s   0.005478w     12 calls

***********************************************************
