
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:56:09 2018
Timers Off: Mon Apr 23 21:57:39 2018

Wall Time:       90.00 seconds

V: Grid     :       1.14u       0.02s 1.16315100w      1 call
JK: (A|mn)  :       6.81u       0.00s   3.407500w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.05s   1.336023w      6 calls
JK: (Q|mn)  :       1.83u       0.00s   1.831392w      6 calls
HF: Form H  :       0.01u       0.00s 0.00376100w      1 call
HF: Form S/X:       0.02u       0.01s 0.01040400w      1 call
HF: Guess   :       0.88u       0.06s 0.47496500w      1 call
SAD Guess   :       0.88u       0.06s 0.47178700w      1 call
JK: D       :       0.00u       0.00s   0.005020w     48 calls
JK: USO2AO  :       0.00u       0.00s   0.001981w     48 calls
JK: JK      :      17.81u       0.95s   9.956736w     48 calls
JK: J       :       0.95u       0.08s   0.521997w     49 calls
JK: J1      :       0.43u       0.05s   0.246280w     83 calls
JK: J2      :       0.51u       0.03s   0.271956w     83 calls
JK: K       :      16.19u       0.35s   8.832678w     49 calls
JK: K1      :       9.80u       0.01s   4.910883w     83 calls
JK: K2      :       6.39u       0.34s   3.920881w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000057w     48 calls
DIISManager::add_entry:       0.00u       0.01s   0.013961w     47 calls
DIISManager::extrapolate:       0.84u       0.16s   3.065170w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.83u       0.14s   3.050718w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001462w     46 calls
DIISManager::extrapolate: form new data:       0.01u       0.02s   0.012703w     46 calls
HF: Form G  :      85.36u       1.32s      75.10w     14 calls
RKS: Form V :      67.55u       0.37s      65.13w     14 calls
V: D        :       0.01u       0.00s   0.004730w     14 calls
V: USO2AO   :       0.01u       0.00s   0.000973w     14 calls
V: V        :      67.52u       0.37s      65.12w     14 calls
Properties  :      44.32u       0.17s      42.33w   4214 calls
Points      :      33.42u       0.11s      32.04w   4214 calls
Functional  :      13.76u       0.09s      13.40w   4214 calls
V_XC        :       9.42u       0.11s   9.355078w   4214 calls
LSDA        :       7.38u       0.07s   7.155955w   8428 calls
GGA         :       1.81u       0.02s   1.954110w   4214 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     14 calls
HF: Form F  :       0.00u       0.00s   0.002083w     14 calls
HF: DIIS    :       0.95u       0.18s   3.125933w     14 calls
HF: Form C  :       0.28u       0.03s   0.154069w     14 calls
HF: Form D  :       0.01u       0.01s   0.005215w     14 calls

***********************************************************
