
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 22:10:24 2018
Timers Off: Mon Apr 23 22:11:20 2018

Wall Time:       56.00 seconds

V: Grid     :       0.80u       0.02s 0.81364200w      1 call
JK: (A|mn)  :       5.77u       0.00s   2.885420w      6 calls
JK: (A|Q)^-1/2:       1.32u       0.04s   1.050068w      6 calls
JK: (Q|mn)  :       1.52u       0.00s   1.516608w      6 calls
HF: Form H  :       0.00u       0.00s 0.70357700w      1 call
HF: Form S/X:       0.02u       0.00s 0.01041400w      1 call
HF: Guess   :       0.44u       0.03s 0.23642300w      1 call
SAD Guess   :       0.44u       0.03s 0.23361500w      1 call
JK: D       :       0.00u       0.00s   0.003793w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001716w     46 calls
JK: JK      :      12.61u       0.80s   6.911842w     46 calls
JK: J       :       0.81u       0.06s   0.402897w     47 calls
JK: J1      :       0.33u       0.03s   0.192116w     81 calls
JK: J2      :       0.47u       0.03s   0.207962w     81 calls
JK: K       :      11.33u       0.27s   6.008190w     47 calls
JK: K1      :       6.41u       0.00s   3.197174w     81 calls
JK: K2      :       4.92u       0.27s   2.810313w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000045w     46 calls
DIISManager::add_entry:       0.09u       0.00s   0.093123w     45 calls
DIISManager::extrapolate:       0.57u       0.10s   1.311886w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.56u       0.09s   1.302541w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001058w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.008061w     44 calls
HF: Form G  :      54.37u       1.15s      46.68w     12 calls
RKS: Form V :      41.77u       0.34s      39.77w     12 calls
V: D        :       0.00u       0.00s   0.003720w     12 calls
V: USO2AO   :       0.00u       0.01s   0.000808w     12 calls
V: V        :      41.76u       0.33s      39.76w     12 calls
Properties  :      27.29u       0.15s      25.68w   3492 calls
Points      :      20.01u       0.07s      18.84w   3492 calls
Functional  :       7.92u       0.12s   7.797697w   3492 calls
V_XC        :       6.52u       0.06s   6.254005w   3492 calls
LSDA        :       4.97u       0.02s   4.689369w   6984 calls
GGA         :       1.43u       0.04s   1.427256w   3492 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     12 calls
HF: Form F  :       0.00u       0.00s   0.001729w     12 calls
HF: DIIS    :       0.72u       0.09s   1.437370w     12 calls
HF: Form C  :       0.18u       0.01s   0.103264w     12 calls
HF: Form D  :       0.01u       0.00s   0.003607w     12 calls

***********************************************************
