
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 22:11:26 2018
Timers Off: Mon Apr 23 22:12:22 2018

Wall Time:       56.00 seconds

V: Grid     :       0.80u       0.03s 0.83095500w      1 call
JK: (A|mn)  :       5.64u       0.00s   2.819772w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.07s   1.013478w      6 calls
JK: (Q|mn)  :       1.49u       0.00s   1.493959w      6 calls
HF: Form H  :       0.00u       0.00s 0.00730500w      1 call
HF: Form S/X:       0.02u       0.00s 0.00873800w      1 call
HF: Guess   :       0.42u       0.03s 0.22255400w      1 call
SAD Guess   :       0.42u       0.03s 0.21993500w      1 call
JK: D       :       0.01u       0.00s   0.003734w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001720w     46 calls
JK: JK      :      12.66u       0.80s   6.953933w     46 calls
JK: J       :       0.80u       0.05s   0.403353w     47 calls
JK: J1      :       0.38u       0.02s   0.193030w     81 calls
JK: J2      :       0.42u       0.03s   0.207538w     81 calls
JK: K       :      11.35u       0.28s   6.050429w     47 calls
JK: K1      :       6.43u       0.00s   3.228291w     81 calls
JK: K2      :       4.92u       0.28s   2.821451w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     46 calls
DIISManager::add_entry:       0.01u       0.00s   0.011186w     45 calls
DIISManager::extrapolate:       0.58u       0.11s   1.461321w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.55u       0.11s   1.451971w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001089w     44 calls
DIISManager::extrapolate: form new data:       0.03u       0.00s   0.008045w     44 calls
HF: Form G  :      53.12u       1.09s      45.34w     12 calls
RKS: Form V :      40.45u       0.29s      38.38w     12 calls
V: D        :       0.00u       0.00s   0.003502w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000786w     12 calls
V: V        :      40.44u       0.29s      38.37w     12 calls
Properties  :      26.46u       0.17s      24.67w   3564 calls
Points      :      19.52u       0.13s      18.23w   3564 calls
Functional  :       7.90u       0.04s   7.797022w   3564 calls
V_XC        :       6.04u       0.08s   5.878357w   3564 calls
LSDA        :       4.45u       0.05s   4.437529w   7128 calls
GGA         :       1.45u       0.02s   1.308602w   3564 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     12 calls
HF: Form F  :       0.01u       0.00s   0.001728w     12 calls
HF: DIIS    :       0.66u       0.12s   1.506283w     12 calls
HF: Form C  :       0.17u       0.00s   0.104957w     12 calls
HF: Form D  :       0.01u       0.00s   0.003891w     12 calls

***********************************************************
