
Host: rich133-c34-33-r.pace.gatech.edu

Timers On : Mon Apr 23 21:56:14 2018
Timers Off: Mon Apr 23 21:57:41 2018

Wall Time:       87.00 seconds

V: Grid     :       0.81u       0.02s 0.82521200w      1 call
JK: (A|mn)  :       5.46u       0.00s   2.713941w      6 calls
JK: (A|Q)^-1/2:       1.27u       0.04s   1.020574w      6 calls
JK: (Q|mn)  :       1.59u       0.00s   1.585244w      6 calls
HF: Form H  :       0.00u       0.01s 0.07820700w      1 call
HF: Form S/X:       0.01u       0.00s 0.00964300w      1 call
HF: Guess   :       0.40u       0.04s 0.21823000w      1 call
SAD Guess   :       0.39u       0.04s 0.21557700w      1 call
JK: D       :       0.01u       0.00s   0.005365w     51 calls
JK: USO2AO  :       0.01u       0.00s   0.002331w     51 calls
JK: JK      :      19.12u       1.11s      10.47w     51 calls
JK: J       :       1.28u       0.12s   0.672086w     52 calls
JK: J1      :       0.61u       0.04s   0.320368w     86 calls
JK: J2      :       0.65u       0.08s   0.347762w     86 calls
JK: K       :      17.17u       0.35s   9.118553w     52 calls
JK: K1      :       9.93u       0.00s   4.965430w     86 calls
JK: K2      :       7.24u       0.35s   4.152144w     86 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     51 calls
DIISManager::add_entry:       0.20u       0.01s   0.399769w     50 calls
DIISManager::extrapolate:       0.87u       0.12s   5.141815w     49 calls
DIISManager::extrapolate: bMatrix setup:       0.69u       0.08s   3.306907w     49 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001358w     49 calls
DIISManager::extrapolate: form new data:       0.18u       0.04s   1.833287w     49 calls
HF: Form G  :      85.31u       1.49s      73.61w     17 calls
RKS: Form V :      66.17u       0.38s      63.13w     17 calls
V: D        :       0.00u       0.00s   0.005096w     17 calls
V: USO2AO   :       0.00u       0.00s   0.001091w     17 calls
V: V        :      66.16u       0.38s      63.12w     17 calls
Properties  :      43.07u       0.23s      41.14w   5083 calls
Points      :      31.51u       0.15s      30.19w   5083 calls
Functional  :      12.36u       0.05s      11.89w   5083 calls
V_XC        :      10.67u       0.10s      10.06w   5083 calls
LSDA        :       8.15u       0.06s   7.721129w  10166 calls
GGA         :       2.26u       0.04s   2.110280w   5083 calls
V: AO2USO   :       0.00u       0.00s   0.000027w     17 calls
HF: Form F  :       0.00u       0.00s   0.002428w     17 calls
HF: DIIS    :       1.15u       0.14s   5.591321w     17 calls
HF: Form C  :       0.26u       0.01s   0.156366w     17 calls
HF: Form D  :       0.02u       0.00s   0.005465w     17 calls

***********************************************************
