
Host: iw-c39-33-l.pace.gatech.edu

Timers On : Mon Apr 23 22:12:42 2018
Timers Off: Mon Apr 23 22:13:51 2018

Wall Time:       69.00 seconds

V: Grid     :       1.14u       0.03s 1.16662700w      1 call
JK: (A|mn)  :       6.79u       0.00s   3.397771w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.09s   1.329117w      6 calls
JK: (Q|mn)  :       1.73u       0.00s   1.729110w      6 calls
HF: Form H  :       0.00u       0.00s 0.07791500w      1 call
HF: Form S/X:       0.02u       0.00s 0.01096000w      1 call
HF: Guess   :       0.88u       0.07s 0.47379900w      1 call
SAD Guess   :       0.88u       0.07s 0.47068600w      1 call
JK: D       :       0.01u       0.00s   0.003947w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001597w     45 calls
JK: JK      :      14.20u       0.78s   7.979161w     45 calls
JK: J       :       0.74u       0.04s   0.398718w     46 calls
JK: J1      :       0.35u       0.01s   0.192553w     80 calls
JK: J2      :       0.39u       0.02s   0.202973w     80 calls
JK: K       :      13.00u       0.27s   7.112218w     46 calls
JK: K1      :       8.03u       0.01s   4.009558w     80 calls
JK: K2      :       4.97u       0.26s   3.101905w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000054w     45 calls
DIISManager::add_entry:       0.05u       0.04s   0.062383w     44 calls
DIISManager::extrapolate:       0.51u       0.12s   1.103699w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.47u       0.11s   1.090186w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001170w     43 calls
DIISManager::extrapolate: form new data:       0.04u       0.01s   0.012048w     43 calls
HF: Form G  :      66.31u       1.09s      58.25w     11 calls
RKS: Form V :      52.10u       0.31s      50.27w     11 calls
V: D        :       0.01u       0.00s   0.003782w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000727w     11 calls
V: V        :      52.09u       0.30s      50.26w     11 calls
Properties  :      33.23u       0.22s      32.09w   3267 calls
Points      :      24.80u       0.17s      23.93w   3267 calls
Functional  :      11.13u       0.04s      10.67w   3267 calls
V_XC        :       7.71u       0.04s   7.469721w   3267 calls
LSDA        :       5.82u       0.01s   5.545664w   6534 calls
GGA         :       1.74u       0.01s   1.729773w   3267 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     11 calls
HF: Form F  :       0.00u       0.00s   0.001584w     11 calls
HF: DIIS    :       0.66u       0.16s   1.202724w     11 calls
HF: Form C  :       0.20u       0.01s   0.121127w     11 calls
HF: Form D  :       0.00u       0.00s   0.003878w     11 calls

***********************************************************
