
Host: iw-p33-31-r.pace.gatech.edu

Timers On : Mon Apr 23 22:03:19 2018
Timers Off: Mon Apr 23 22:04:42 2018

Wall Time:       83.00 seconds

V: Grid     :       1.14u       0.02s 1.15867000w      1 call
JK: (A|mn)  :       6.72u       0.00s   3.359174w      6 calls
JK: (A|Q)^-1/2:       1.67u       0.06s   1.294448w      6 calls
JK: (Q|mn)  :       1.83u       0.00s   1.821427w      6 calls
HF: Form H  :       0.00u       0.00s 0.00289200w      1 call
HF: Form S/X:       0.02u       0.00s 0.01066200w      1 call
HF: Guess   :       0.88u       0.06s 0.47161400w      1 call
SAD Guess   :       0.88u       0.06s 0.46850500w      1 call
JK: D       :       0.01u       0.00s   0.004767w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001908w     47 calls
JK: JK      :      15.79u       0.89s   8.876531w     47 calls
JK: J       :       0.89u       0.07s   0.470849w     48 calls
JK: J1      :       0.42u       0.05s   0.223037w     82 calls
JK: J2      :       0.45u       0.01s   0.244290w     82 calls
JK: K       :      14.29u       0.27s   7.832978w     48 calls
JK: K1      :       8.27u       0.02s   4.147944w     82 calls
JK: K2      :       6.02u       0.25s   3.684191w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000054w     47 calls
DIISManager::add_entry:       0.19u       0.02s   0.999095w     46 calls
DIISManager::extrapolate:       0.87u       0.12s   2.125358w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.86u       0.12s   2.110479w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001277w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.013328w     45 calls
HF: Form G  :      77.84u       1.27s      68.69w     13 calls
RKS: Form V :      62.04u       0.38s      59.81w     13 calls
V: D        :       0.01u       0.00s   0.004444w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000894w     13 calls
V: V        :      62.03u       0.38s      59.80w     13 calls
Properties  :      40.44u       0.21s      38.78w   3822 calls
Points      :      30.86u       0.19s      29.32w   3822 calls
Functional  :      13.02u       0.07s      12.43w   3822 calls
V_XC        :       8.52u       0.08s   8.556876w   3822 calls
LSDA        :       6.36u       0.04s   6.527502w   7644 calls
GGA         :       1.94u       0.02s   1.804107w   3822 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     13 calls
HF: Form F  :       0.00u       0.00s   0.001940w     13 calls
HF: DIIS    :       1.16u       0.15s   3.168568w     13 calls
HF: Form C  :       0.23u       0.00s   0.143688w     13 calls
HF: Form D  :       0.01u       0.00s   0.004789w     13 calls

***********************************************************
