
Host: rich133-c32-22-r.pace.gatech.edu

Timers On : Mon Apr 23 22:04:05 2018
Timers Off: Mon Apr 23 22:05:21 2018

Wall Time:       76.00 seconds

V: Grid     :       0.85u       0.02s 0.88157800w      1 call
JK: (A|mn)  :       5.98u       0.00s   2.994420w      6 calls
JK: (A|Q)^-1/2:       1.45u       0.05s   1.169639w      6 calls
JK: (Q|mn)  :       1.71u       0.00s   1.711589w      6 calls
HF: Form H  :       0.00u       0.00s 0.54904900w      1 call
HF: Form S/X:       0.02u       0.01s 0.01005900w      1 call
HF: Guess   :       0.42u       0.03s 0.22571100w      1 call
SAD Guess   :       0.42u       0.03s 0.22294100w      1 call
JK: D       :       0.03u       0.00s   0.004130w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.002461w     46 calls
JK: JK      :      19.78u       1.17s      10.95w     46 calls
JK: J       :       1.27u       0.08s   0.695320w     47 calls
JK: J1      :       0.63u       0.05s   0.336845w     81 calls
JK: J2      :       0.64u       0.03s   0.355108w     81 calls
JK: K       :      17.70u       0.27s   9.404400w     47 calls
JK: K1      :      12.29u       0.01s   6.152382w     81 calls
JK: K2      :       5.41u       0.25s   3.251064w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000047w     46 calls
DIISManager::add_entry:       0.18u       0.03s   0.537455w     45 calls
DIISManager::extrapolate:       0.74u       0.12s   2.253967w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.58u       0.09s   1.694708w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001058w     44 calls
DIISManager::extrapolate: form new data:       0.16u       0.03s   0.557932w     44 calls
HF: Form G  :      74.91u       1.54s      64.08w     12 calls
RKS: Form V :      55.09u       0.37s      53.13w     12 calls
V: D        :       0.01u       0.00s   0.003964w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001686w     12 calls
V: V        :      55.07u       0.37s      53.12w     12 calls
Properties  :      35.97u       0.18s      34.87w   3588 calls
Points      :      24.35u       0.13s      23.74w   3588 calls
Functional  :       9.18u       0.06s   8.640232w   3588 calls
V_XC        :       9.85u       0.11s   9.567372w   3588 calls
LSDA        :       6.88u       0.05s   6.576862w   7176 calls
GGA         :       2.62u       0.05s   2.687061w   3588 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.01u       0.00s   0.001787w     12 calls
HF: DIIS    :       0.99u       0.15s   2.829130w     12 calls
HF: Form C  :       0.19u       0.02s   0.118224w     12 calls
HF: Form D  :       0.01u       0.00s   0.004128w     12 calls

***********************************************************
