
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 21:33:08 2018
Timers Off: Mon Apr 23 21:34:23 2018

Wall Time:       75.00 seconds

V: Grid     :       0.84u       0.02s 0.86497700w      1 call
JK: (A|mn)  :       5.94u       0.00s   2.967224w      6 calls
JK: (A|Q)^-1/2:       1.39u       0.04s   1.089354w      6 calls
JK: (Q|mn)  :       1.51u       0.00s   1.507063w      6 calls
HF: Form H  :       0.00u       0.00s 0.13885000w      1 call
HF: Form S/X:       0.02u       0.00s 0.01026200w      1 call
HF: Guess   :       0.47u       0.01s 0.23845700w      1 call
SAD Guess   :       0.46u       0.01s 0.23558600w      1 call
JK: D       :       0.02u       0.00s   0.004943w     49 calls
JK: USO2AO  :       0.00u       0.00s   0.002160w     49 calls
JK: JK      :      18.22u       1.01s   9.991183w     49 calls
JK: J       :       1.00u       0.05s   0.536358w     50 calls
JK: J1      :       0.48u       0.01s   0.254837w     84 calls
JK: J2      :       0.52u       0.04s   0.277926w     84 calls
JK: K       :      16.58u       0.36s   8.820919w     50 calls
JK: K1      :      10.09u       0.00s   5.047500w     84 calls
JK: K2      :       6.48u       0.36s   3.772557w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     49 calls
DIISManager::add_entry:       0.04u       0.01s   0.021621w     48 calls
DIISManager::extrapolate:       0.91u       0.15s   1.822952w     47 calls
DIISManager::extrapolate: bMatrix setup:       0.90u       0.14s   1.809489w     47 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001347w     47 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.011855w     47 calls
HF: Form G  :      75.64u       1.39s      64.76w     15 calls
RKS: Form V :      57.40u       0.38s      54.76w     15 calls
V: D        :       0.00u       0.00s   0.004586w     15 calls
V: USO2AO   :       0.00u       0.00s   0.001004w     15 calls
V: V        :      57.39u       0.38s      54.75w     15 calls
Properties  :      37.03u       0.25s      35.39w   4560 calls
Points      :      26.87u       0.20s      25.63w   4560 calls
Functional  :      10.64u       0.04s      10.48w   4560 calls
V_XC        :       9.67u       0.08s   8.849067w   4560 calls
LSDA        :       7.38u       0.04s   6.632675w   9120 calls
GGA         :       2.13u       0.03s   2.010646w   4560 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     15 calls
HF: Form F  :       0.00u       0.00s   0.002201w     15 calls
HF: DIIS    :       1.03u       0.16s   1.889507w     15 calls
HF: Form C  :       0.24u       0.01s   0.139649w     15 calls
HF: Form D  :       0.01u       0.00s   0.004957w     15 calls

***********************************************************
